"date";"utm_source_and_medium";"utm_campaign";"user_count";"session_count"
"2024-09-20";"google / cpc";"HU | pMAX | PERF I Brand";"22";"22"
"2024-09-20";"google / cpc";"(not set)";"16";"16"
"2024-09-20";"facebook / cpc";"campaign_19";"15";"15"
"2024-09-20";"facebook / cpc";"campaign_20";"11";"12"
"2024-09-20";"bing / organic";"(organic)";"9";"10"
"2024-09-20";"redir.d-edgeconnect.media / referral";"(referral)";"9";"10"
"2024-09-20";"l.instagram.com / referral";"(referral)";"7";"7"
"2024-09-20";"google / cpc";"campaign_22";"7";"7"
"2024-09-20";"google / cpc";"campaign_23";"4";"4"
"2024-09-20";"facebook / cpc";"campaign_21";"4";"4"
"2024-09-20";"l.facebook.com / referral";"(referral)";"3";"3"
"2024-09-20";"m.facebook.com / referral";"(referral)";"3";"3"
"2024-09-20";"google / cpc";"campaign_27";"1";"3"
"2024-09-20";"hirlevel_s1";"hirlevel_c1";"3";"3"
"2024-09-20";"loyalty / email";"loyalty-email";"1";"3"
"2024-09-20";"(not set)";"(not set)";"1";"2"
"2024-09-20";"instagram.com / referral";"(referral)";"2";"2"
"2024-09-20";"google / cpc";"campaign_24";"2";"2"
"2024-09-20";"deref-gmx.net / referral";"(not set)";"1";"1"
"2024-09-20";"lightmailer-bs.gmx.net / referral";"(referral)";"1";"1"
"2024-09-20";"mail.google.com / referral";"(referral)";"1";"1"
"2024-09-20";"wellcard.at / referral";"(referral)";"1";"1"
"2024-09-20";"google / cpc";"(organic)";"59";"64"
"2024-09-20";"fb / paid";"campaign_7";"1";"1"
"2024-09-20";"bing / cpc";"AT | PERF | Brand";"1";"1"
"2024-09-20";"google / cpc";"DE | pMAX | PERF I Brand";"1";"1"
"2024-09-20";"bing / cpc";"HU | PERF | Desztináció";"1";"1"
"2024-09-20";"(direct) / (none)";"(direct)";"50";"51"
"2024-09-21";"google / cpc";"(organic)";"66";"75"
"2024-09-21";"google / cpc";"HU | GSN | PERF I Brand";"45";"53"
"2024-09-21";"(direct) / (none)";"(direct)";"42";"43"
"2024-09-21";"google / organic";"(organic)";"29";"33"
"2024-09-21";"google / cpc";"HU | pMAX | PERF I Brand";"25";"31"
"2024-09-21";"google / cpc";"(not set)";"28";"28"
"2024-09-21";"facebook / cpc";"campaign_21";"12";"14"
"2024-09-21";"google / cpc";"campaign_22";"7";"11"
"2024-09-21";"facebook / cpc";"campaign_19";"6";"6"
"2024-09-21";"facebook / cpc";"campaign_20";"6";"6"
"2024-09-21";"m.facebook.com / referral";"(referral)";"5";"5"
"2024-09-21";"redir.d-edgeconnect.media / referral";"(referral)";"5";"5"
"2024-09-21";"(not set)";"(not set)";"4";"4"
"2024-09-21";"bing / organic";"(organic)";"4";"4"
"2024-09-21";"google / cpc";"campaign_27";"4";"4"
"2024-09-21";"google / cpc";"campaign_25";"4";"4"
"2024-09-21";"loyalty / email";"loyalty-email";"1";"4"
"2024-09-21";"google / cpc";"campaign_23";"3";"3"
"2024-09-21";"google / cpc";"campaign_30";"3";"3"
"2024-09-21";"bing / cpc";"campaign_2";"3";"3"
"2024-09-21";"l.facebook.com / referral";"(referral)";"2";"2"
"2024-09-21";"mail.google.com / referral";"(referral)";"1";"2"
"2024-09-21";"thermengutscheine.at / referral";"(referral)";"1";"2"
"2024-09-21";"instagram.com / referral";"(referral)";"1";"1"
"2024-09-21";"lm.facebook.com / referral";"(referral)";"1";"1"
"2024-09-21";"wellcard.at / referral";"(referral)";"1";"1"
"2024-09-21";"google / cpc";"campaign_33";"1";"1"
"2024-09-21";"hirlevel_s1";"hirlevel_c1";"1";"1"
"2024-09-21";"hirlevel_s5";"hirlevel_c4";"1";"1"
"2024-09-22";"facebook / cpc";"campaign_21";"20";"20"
"2024-09-22";"phone / offline";"proposal-by-phone";"1";"1"
"2024-09-22";"google / cpc";"HU | GSN | PERF I Brand";"48";"53"
"2024-09-22";"google / organic";"(organic)";"27";"30"
"2024-09-22";"google / cpc";"HU | pMAX | PERF I Brand";"30";"30"
"2024-09-22";"google / cpc";"(not set)";"25";"25"
"2024-09-22";"google / cpc";"(organic)";"85";"92"
"2024-09-22";"facebook / cpc";"campaign_19";"11";"11"
"2024-09-22";"l.facebook.com / referral";"(referral)";"9";"9"
"2024-09-22";"redir.d-edgeconnect.media / referral";"(referral)";"9";"9"
"2024-09-22";"google / cpc";"campaign_22";"9";"9"
"2024-09-22";"facebook / cpc";"campaign_20";"6";"7"
"2024-09-22";"(not set)";"(not set)";"3";"5"
"2024-09-22";"m.facebook.com / referral";"(referral)";"5";"5"
"2024-09-22";"google / cpc";"campaign_23";"4";"4"
"2024-09-22";"bing / cpc";"campaign_2";"4";"4"
"2024-09-22";"google / cpc";"campaign_28";"3";"3"
"2024-09-22";"google / cpc";"(referral)";"2";"2"
"2024-09-22";"kereso.startlap.hu / referral";"(referral)";"2";"2"
"2024-09-22";"google / cpc";"campaign_24";"2";"2"
"2024-09-22";"google / cpc";"DE | pMAX | PERF I Brand";"2";"2"
"2024-09-22";"google / cpc";"HU | GDN | ENGM I Programok '24";"2";"2"
"2024-09-22";"hirlevel_s1";"hirlevel_c1";"2";"2"
"2024-09-22";"bing / organic";"(organic)";"1";"1"
"2024-09-22";"l.instagram.com / referral";"(referral)";"1";"1"
"2024-09-22";"lm.facebook.com / referral";"(referral)";"1";"1"
"2024-09-22";"mail.google.com / referral";"(referral)";"1";"1"
"2024-09-22";"google / cpc";"campaign_27";"1";"1"
"2024-09-22";"google / cpc";"campaign_33";"1";"1"
"2024-09-22";"google / cpc";"campaign_25";"1";"1"
"2024-09-22";"hirlevel_s3";"hirlevel_c2";"1";"1"
"2024-09-22";"(direct) / (none)";"(direct)";"53";"56"
"2024-09-23";"google / cpc";"(not set)";"23";"24"
"2024-09-23";"ajanlat / email";"campaign_15";"1";"1"
"2024-09-23";"google / organic";"(organic)";"60";"67"
"2024-09-23";"google / cpc";"HU | GSN | PERF I Brand";"46";"49"
"2024-09-23";"facebook / cpc";"campaign_21";"43";"43"
"2024-09-23";"google / cpc";"(organic)";"82";"87"
"2024-09-23";"google / cpc";"HU | pMAX | PERF I Brand";"22";"23"
"2024-09-23";"(not set)";"(not set)";"8";"10"
"2024-09-23";"m.facebook.com / referral";"(referral)";"9";"10"
"2024-09-23";"facebook / cpc";"campaign_19";"8";"8"
"2024-09-23";"l.facebook.com / referral";"(referral)";"7";"7"
"2024-09-23";"google / cpc";"campaign_22";"5";"7"
"2024-09-23";"redir.d-edgeconnect.media / referral";"(referral)";"6";"6"
"2024-09-23";"google / cpc";"campaign_23";"3";"6"
"2024-09-23";"google / cpc";"DE | pMAX | PERF I Brand";"5";"5"
"2024-09-23";"ajanlat / offline";"campaign_10";"3";"5"
"2024-09-23";"bing / organic";"(organic)";"4";"4"
"2024-09-23";"l.instagram.com / referral";"(referral)";"3";"4"
"2024-09-23";"google / cpc";"campaign_25";"4";"4"
"2024-09-23";"google / cpc";"campaign_27";"3";"3"
"2024-09-23";"facebook / cpc";"campaign_20";"3";"3"
"2024-09-23";"google / organic";"(not set)";"1";"1"
"2024-09-23";"ecosia.org / organic";"(organic)";"1";"1"
"2024-09-23";"director-web.ro / referral";"(referral)";"1";"1"
"2024-09-23";"hotelcms.hu / referral";"(referral)";"1";"1"
"2024-09-23";"instagram.com / referral";"(referral)";"1";"1"
"2024-09-23";"lightmailer-bs.gmx.net / referral";"(referral)";"1";"1"
"2024-09-23";"mail.google.com / referral";"(referral)";"1";"1"
"2024-09-23";"source_17";"(referral)";"1";"1"
"2024-09-23";"zadirweb.com / referral";"(referral)";"1";"1"
"2024-09-23";"ig / paid";"campaign_12";"1";"1"
"2024-09-23";"google / cpc";"campaign_26";"1";"1"
"2024-09-23";"google / cpc";"campaign_33";"1";"1"
"2024-09-23";"google / cpc";"campaign_24";"1";"1"
"2024-09-23";"google / cpc";"campaign_30";"1";"1"
"2024-09-23";"bing / cpc";"campaign_5";"1";"1"
"2024-09-23";"bing / cpc";"campaign_2";"1";"1"
"2024-09-23";"bing / cpc";"HU | PERF | Lokáció - All";"1";"1"
"2024-09-23";"google / cpc";"campaign_28";"1";"1"
"2024-09-23";"bing / cpc";"campaign_39";"1";"1"
"2024-09-23";"(direct) / (none)";"(direct)";"70";"81"
"2024-09-24";"thermengutscheine.at / referral";"(referral)";"1";"1"
"2024-09-24";"loyalty / email";"loyalty-email";"1";"1"
"2024-09-24";"google / organic";"(organic)";"45";"47"
"2024-09-24";"facebook / cpc";"campaign_21";"45";"47"
"2024-09-24";"google / cpc";"HU | GSN | PERF I Brand";"41";"46"
"2024-09-24";"google / cpc";"HU | pMAX | PERF I Brand";"32";"33"
"2024-09-24";"google / cpc";"(not set)";"23";"26"
"2024-09-24";"l.facebook.com / referral";"(referral)";"13";"13"
"2024-09-24";"facebook / cpc";"campaign_19";"11";"11"
"2024-09-24";"google / cpc";"campaign_22";"10";"10"
"2024-09-24";"m.facebook.com / referral";"(referral)";"9";"9"
"2024-09-24";"bing / organic";"(organic)";"7";"7"
"2024-09-24";"l.instagram.com / referral";"(referral)";"5";"6"
"2024-09-24";"google / cpc";"campaign_24";"6";"6"
"2024-09-24";"google / cpc";"campaign_23";"5";"5"
"2024-09-24";"google / cpc";"DE | pMAX | PERF I Brand";"5";"5"
"2024-09-24";"google / cpc";"campaign_25";"4";"5"
"2024-09-24";"facebook / cpc";"campaign_20";"5";"5"
"2024-09-24";"bing / cpc";"campaign_2";"4";"4"
"2024-09-24";"(not set)";"(not set)";"3";"3"
"2024-09-24";"redir.d-edgeconnect.media / referral";"(referral)";"3";"3"
"2024-09-24";"google / cpc";"campaign_27";"3";"3"
"2024-09-24";"google / cpc";"HU | GDN | ENGM I Programok '24";"3";"3"
"2024-09-24";"google / cpc";"(referral)";"2";"2"
"2024-09-24";"youtube.com / referral";"(referral)";"2";"2"
"2024-09-24";"bing / cpc";"campaign_14";"2";"2"
"2024-09-24";"ecosia.org / organic";"(organic)";"1";"1"
"2024-09-24";"qwant.com / organic";"(organic)";"1";"1"
"2024-09-24";"kereso.startlap.hu / referral";"(referral)";"1";"1"
"2024-09-24";"mail.google.com / referral";"(referral)";"1";"1"
"2024-09-24";"source_9";"(referral)";"1";"1"
"2024-09-24";"google / cpc";"(organic)";"81";"86"
"2024-09-24";"google / cpc";"campaign_26";"1";"1"
"2024-09-24";"google / cpc";"campaign_30";"1";"1"
"2024-09-24";"bing / cpc";"campaign_5";"1";"1"
"2024-09-24";"bing / cpc";"HU | PERF | Brand";"1";"1"
"2024-09-24";"facebook / cpc";"campaign_1";"1";"1"
"2024-09-24";"google / cpc";"campaign_28";"1";"1"
"2024-09-24";"bing / cpc";"campaign_39";"1";"1"
"2024-09-24";"hirlevel_s3";"hirlevel_c2";"1";"1"
"2024-09-24";"(direct) / (none)";"(direct)";"63";"72"
"2024-09-25";"bing / cpc";"HU | PERF | Brand";"1";"1"
"2024-09-25";"(not set)";"(not set)";"74";"80"
"2024-09-25";"google / cpc";"HU | GSN | PERF I Brand";"55";"60"
"2024-09-25";"(direct) / (none)";"(direct)";"42";"45"
"2024-09-25";"facebook / cpc";"campaign_21";"41";"42"
"2024-09-25";"google / organic";"(organic)";"27";"30"
"2024-09-25";"google / cpc";"(not set)";"23";"23"
"2024-09-25";"google / cpc";"HU | pMAX | PERF I Brand";"23";"23"
"2024-09-25";"bing / cpc";"campaign_2";"7";"8"
"2024-09-25";"l.facebook.com / referral";"(referral)";"7";"7"
"2024-09-25";"bing / organic";"(organic)";"3";"6"
"2024-09-25";"google / cpc";"DE | pMAX | PERF I Brand";"5";"6"
"2024-09-25";"m.facebook.com / referral";"(referral)";"5";"5"
"2024-09-25";"google / cpc";"campaign_22";"5";"5"
"2024-09-25";"google / cpc";"campaign_27";"4";"4"
"2024-09-25";"facebook / cpc";"campaign_19";"4";"4"
"2024-09-25";"google / cpc";"campaign_23";"3";"3"
"2024-09-25";"google / cpc";"campaign_24";"2";"2"
"2024-09-25";"facebook / cpc";"campaign_20";"2";"2"
"2024-09-25";"hotelcms.hu / referral";"(referral)";"1";"1"
"2024-09-25";"instagram.com / referral";"(referral)";"1";"1"
"2024-09-25";"l.instagram.com / referral";"(referral)";"1";"1"
"2024-09-25";"redir.d-edgeconnect.media / referral";"(referral)";"1";"1"
"2024-09-25";"bing / cpc";"campaign_14";"1";"1"
"2024-09-25";"google / cpc";"campaign_25";"1";"1"
"2024-09-25";"google / cpc";"(organic)";"74";"78"
"2024-09-26";"google / cpc";"campaign_25";"2";"2"
"2024-09-26";"facebook / cpc";"campaign_21";"55";"58"
"2024-09-26";"google / cpc";"HU | GSN | PERF I Brand";"42";"49"
"2024-09-26";"google / organic";"(organic)";"45";"45"
"2024-09-26";"(direct) / (none)";"(direct)";"43";"44"
"2024-09-26";"google / cpc";"HU | pMAX | PERF I Brand";"34";"34"
"2024-09-26";"google / cpc";"(not set)";"26";"26"
"2024-09-26";"l.facebook.com / referral";"(referral)";"13";"13"
"2024-09-26";"google / cpc";"campaign_22";"11";"12"
"2024-09-26";"bing / organic";"(organic)";"9";"9"
"2024-09-26";"m.facebook.com / referral";"(referral)";"9";"9"
"2024-09-26";"google / cpc";"campaign_23";"9";"9"
"2024-09-26";"google / cpc";"DE | pMAX | PERF I Brand";"5";"6"
"2024-09-26";"redir.d-edgeconnect.media / referral";"(referral)";"5";"5"
"2024-09-26";"google / cpc";"campaign_24";"5";"5"
"2024-09-26";"google / cpc";"campaign_27";"3";"3"
"2024-09-26";"facebook / cpc";"campaign_19";"2";"3"
"2024-09-26";"lm.facebook.com / referral";"(referral)";"2";"2"
"2024-09-26";"bing / cpc";"campaign_2";"2";"2"
"2024-09-26";"google / cpc";"(organic)";"79";"87"
"2024-09-26";"google / cpc";"campaign_28";"2";"2"
"2024-09-26";"(not set)";"(not set)";"1";"1"
"2024-09-26";"google / cpc";"(referral)";"1";"1"
"2024-09-26";"instagram.com / referral";"(referral)";"1";"1"
"2024-09-26";"kapu.hu / referral";"(referral)";"1";"1"
"2024-09-26";"l.instagram.com / referral";"(referral)";"1";"1"
"2024-09-26";"lightmailer-bs.gmx.net / referral";"(referral)";"1";"1"
"2024-09-26";"mail.google.com / referral";"(referral)";"1";"1"
"2024-09-26";"bing / cpc";"campaign_14";"1";"1"
"2024-09-26";"bing / cpc";"AT | PERF | Brand";"1";"1"
"2024-09-26";"hirlevel_s3";"hirlevel_c2";"0";"1"
"2024-09-26";"ajanlat / email";"campaign_15";"1";"1"
"2024-09-27";"google / cpc";"(organic)";"66";"70"
"2024-09-27";"(direct) / (none)";"(direct)";"52";"57"
"2024-09-27";"google / cpc";"HU | GSN | PERF I Brand";"40";"47"
"2024-09-27";"google / organic";"(organic)";"44";"46"
"2024-09-27";"facebook / cpc";"campaign_21";"41";"41"
"2024-09-27";"google / cpc";"HU | pMAX | PERF I Brand";"32";"32"
"2024-09-27";"google / cpc";"(not set)";"14";"15"
"2024-09-27";"facebook / cpc";"campaign_19";"10";"10"
"2024-09-27";"google / cpc";"campaign_24";"9";"9"
"2024-09-27";"google / cpc";"campaign_22";"7";"9"
"2024-09-27";"l.facebook.com / referral";"(referral)";"5";"6"
"2024-09-27";"redir.d-edgeconnect.media / referral";"(referral)";"6";"6"
"2024-09-27";"google / cpc";"DE | pMAX | PERF I Brand";"2";"4"
"2024-09-27";"instagram.com / referral";"(referral)";"3";"3"
"2024-09-27";"m.facebook.com / referral";"(referral)";"3";"3"
"2024-09-27";"google / cpc";"campaign_25";"3";"3"
"2024-09-27";"(not set)";"(not set)";"2";"2"
"2024-09-27";"google / cpc";"campaign_27";"2";"2"
"2024-09-27";"google / cpc";"campaign_23";"2";"2"
"2024-09-27";"facebook / cpc";"campaign_20";"2";"2"
"2024-09-27";"google / cpc";"campaign_28";"2";"2"
"2024-09-27";"bing / organic";"(organic)";"1";"1"
"2024-09-27";"glamour.hu / referral";"(referral)";"1";"1"
"2024-09-27";"source_11";"(referral)";"1";"1"
"2024-09-27";"lm.facebook.com / referral";"(referral)";"1";"1"
"2024-09-27";"mail.google.com / referral";"(referral)";"1";"1"
"2024-09-27";"wellcard.at / referral";"(referral)";"1";"1"
"2024-09-27";"google / cpc";"campaign_30";"1";"1"
"2024-09-27";"bing / cpc";"campaign_2";"1";"1"
"2024-09-27";"google / cpc";"HU | GDN | ENGM I Programok '24";"1";"1"
"2024-09-27";"ajanlat / offline";"campaign_10";"1";"1"
"2024-09-27";"ajanlat / offline";"proposal-by-phone";"1";"1"
"2024-09-28";"m.facebook.com / referral";"(referral)";"7";"7"
"2024-09-28";"google / cpc";"campaign_28";"1";"1"
"2024-09-28";"google / cpc";"HU | GSN | PERF I Brand";"46";"52"
"2024-09-28";"facebook / cpc";"campaign_21";"35";"35"
"2024-09-28";"google / cpc";"HU | pMAX | PERF I Brand";"32";"33"
"2024-09-28";"google / organic";"(organic)";"29";"30"
"2024-09-28";"google / cpc";"(not set)";"26";"26"
"2024-09-28";"l.facebook.com / referral";"(referral)";"12";"12"
"2024-09-28";"google / cpc";"(organic)";"70";"88"
"2024-09-28";"google / cpc";"campaign_22";"7";"7"
"2024-09-28";"facebook / cpc";"campaign_19";"6";"6"
"2024-09-28";"instagram.com / referral";"(referral)";"5";"5"
"2024-09-28";"google / cpc";"campaign_24";"5";"5"
"2024-09-28";"(not set)";"(not set)";"4";"4"
"2024-09-28";"redir.d-edgeconnect.media / referral";"(referral)";"4";"4"
"2024-09-28";"bing / organic";"(organic)";"2";"3"
"2024-09-28";"google / cpc";"DE | pMAX | PERF I Brand";"3";"3"
"2024-09-28";"bing / cpc";"campaign_2";"3";"3"
"2024-09-28";"google / cpc";"campaign_25";"2";"2"
"2024-09-28";"gmail.hu / referral";"(referral)";"1";"1"
"2024-09-28";"google / cpc";"(referral)";"1";"1"
"2024-09-28";"kapu.hu / referral";"(referral)";"1";"1"
"2024-09-28";"kereso.startlap.hu / referral";"(referral)";"1";"1"
"2024-09-28";"l.instagram.com / referral";"(referral)";"1";"1"
"2024-09-28";"lm.facebook.com / referral";"(referral)";"1";"1"
"2024-09-28";"mail.google.com / referral";"(referral)";"1";"1"
"2024-09-28";"otpbankdirekt.hu / referral";"(referral)";"1";"1"
"2024-09-28";"bing / cpc";"campaign_14";"1";"1"
"2024-09-28";"google / cpc";"campaign_27";"1";"1"
"2024-09-28";"google / cpc";"campaign_33";"1";"1"
"2024-09-28";"google / cpc";"campaign_30";"1";"1"
"2024-09-28";"facebook / cpc";"campaign_20";"1";"1"
"2024-09-28";"(direct) / (none)";"(direct)";"53";"58"
"2024-09-29";"google / cpc";"(organic)";"81";"87"
"2024-09-29";"google / cpc";"HU | GSN | PERF I Brand";"65";"71"
"2024-09-29";"(direct) / (none)";"(direct)";"45";"45"
"2024-09-29";"google / organic";"(organic)";"35";"38"
"2024-09-29";"facebook / cpc";"campaign_21";"36";"38"
"2024-09-29";"google / cpc";"HU | pMAX | PERF I Brand";"30";"30"
"2024-09-29";"google / cpc";"(not set)";"22";"22"
"2024-09-29";"google / cpc";"campaign_22";"19";"20"
"2024-09-29";"m.facebook.com / referral";"(referral)";"12";"12"
"2024-09-29";"google / cpc";"campaign_23";"9";"11"
"2024-09-29";"facebook / cpc";"campaign_19";"8";"9"
"2024-09-29";"l.facebook.com / referral";"(referral)";"7";"7"
"2024-09-29";"google / cpc";"campaign_24";"6";"6"
"2024-09-29";"(not set)";"(not set)";"4";"4"
"2024-09-29";"google / cpc";"DE | pMAX | PERF I Brand";"3";"3"
"2024-09-29";"bing / organic";"(organic)";"2";"2"
"2024-09-29";"lm.facebook.com / referral";"(referral)";"2";"2"
"2024-09-29";"redir.d-edgeconnect.media / referral";"(referral)";"2";"2"
"2024-09-29";"wellcard.at / referral";"(referral)";"2";"2"
"2024-09-29";"bing / cpc";"campaign_14";"1";"2"
"2024-09-29";"google / cpc";"campaign_27";"2";"2"
"2024-09-29";"bing / cpc";"campaign_2";"2";"2"
"2024-09-29";"google / cpc";"campaign_25";"2";"2"
"2024-09-29";"facebook / cpc";"campaign_20";"2";"2"
"2024-09-29";"instagram.com / referral";"(referral)";"1";"1"
"2024-09-29";"webmail.telekom.hu / referral";"(referral)";"1";"1"
"2024-09-29";"ajanlat / offline";"campaign_10";"1";"1"
"2024-09-30";"google / cpc";"DE | pMAX | PERF I Brand";"5";"5"
"2024-09-30";"teszt22 / teszt";"teszt";"1";"1"
"2024-09-30";"google / organic";"(organic)";"45";"46"
"2024-09-30";"(direct) / (none)";"(direct)";"36";"39"
"2024-09-30";"google / cpc";"(not set)";"30";"31"
"2024-09-30";"facebook / cpc";"campaign_21";"28";"31"
"2024-09-30";"google / cpc";"HU | pMAX | PERF I Brand";"30";"30"
"2024-09-30";"bing / organic";"(organic)";"8";"9"
"2024-09-30";"google / cpc";"campaign_22";"9";"9"
"2024-09-30";"l.facebook.com / referral";"(referral)";"7";"7"
"2024-09-30";"facebook / cpc";"campaign_19";"7";"7"
"2024-09-30";"m.facebook.com / referral";"(referral)";"5";"5"
"2024-09-30";"google / cpc";"campaign_24";"4";"5"
"2024-09-30";"google / cpc";"(organic)";"68";"72"
"2024-09-30";"redir.d-edgeconnect.media / referral";"(referral)";"4";"4"
"2024-09-30";"(not set)";"(not set)";"3";"3"
"2024-09-30";"facebook / cpc";"campaign_20";"3";"3"
"2024-09-30";"thermengutscheine.at / referral";"(referral)";"1";"2"
"2024-09-30";"google / cpc";"campaign_23";"2";"2"
"2024-09-30";"google / cpc";"campaign_28";"2";"2"
"2024-09-30";"hirlevel_s5";"hirlevel_c4";"2";"2"
"2024-09-30";"google / cpc";"(referral)";"1";"1"
"2024-09-30";"l.instagram.com / referral";"(referral)";"1";"1"
"2024-09-30";"mail.google.com / referral";"(referral)";"1";"1"
"2024-09-30";"google / cpc";"campaign_27";"1";"1"
"2024-09-30";"bing / cpc";"campaign_39";"1";"1"
"2024-09-30";"ajanlat / offline";"proposal-by-phone";"1";"1"
"2024-09-30";"google / cpc";"HU | GSN | PERF I Brand";"58";"63"
"2024-10-01";"m.facebook.com / referral";"(referral)";"3";"3"
"2024-10-01";"(direct) / (none)";"(direct)";"61";"68"
"2024-10-01";"google / cpc";"HU | GSN | PERF I Brand";"51";"62"
"2024-10-01";"google / organic";"(organic)";"42";"44"
"2024-10-01";"google / cpc";"HU | pMAX | PERF I Brand";"26";"26"
