,id,search_log_id,adults,children,picked_price,picked_room,hotel_id
102,6006,112851,2,1,,,hotel_1
103,6007,112852,2,0,,,hotel_1
104,6008,112853,2,0,,,hotel_1
105,6009,112854,1,0,,,hotel_1
106,6010,112855,2,0,,,hotel_1
107,6011,112856,2,0,,,hotel_1
108,6012,112857,2,0,107957.0,ROOMFF,hotel_1
109,6013,112858,2,0,,,hotel_1
110,6014,112859,2,1,,,hotel_1
111,6015,112860,2,0,,,hotel_1
112,6016,112861,2,1,,,hotel_1
113,6017,112862,2,2,,,hotel_1
114,6018,112863,2,2,,,hotel_1
115,6019,112864,2,0,,,hotel_1
116,6020,112865,2,3,,,hotel_1
117,6021,112866,2,3,,,hotel_1
118,6022,112867,2,3,,,hotel_1
119,6023,112868,2,0,,,hotel_1
120,6024,112869,2,3,,,hotel_1
121,6025,112870,2,3,,,hotel_1
122,6026,112871,2,0,,,hotel_1
123,6027,112872,2,0,,,hotel_1
124,6028,112873,2,0,,,hotel_1
125,6029,112873,2,0,,,hotel_1
126,6030,112873,2,0,,,hotel_1
127,6031,112874,2,0,,,hotel_1
128,6032,112875,2,0,,,hotel_1
129,6033,112876,2,0,,,hotel_1
130,6034,112877,2,0,,,hotel_1
131,6035,112878,2,0,,,hotel_1
132,6036,112879,2,2,,,hotel_1
133,6037,112880,2,2,,,hotel_1
134,6038,112881,1,2,,,hotel_1
135,6039,112882,2,0,,,hotel_1
136,6040,112883,2,2,,,hotel_1
137,6041,112884,2,2,,,hotel_1
138,6042,112885,2,2,,,hotel_1
139,6043,112886,2,2,,,hotel_1
140,6044,112887,2,2,,,hotel_1
141,6045,112888,2,0,,,hotel_1
142,6046,112889,2,1,,,hotel_1
143,6047,112890,2,0,,,hotel_1
144,6048,112891,2,0,,,hotel_1
145,6049,112892,2,1,,,hotel_1
146,6050,112893,2,0,,,hotel_1
147,6051,112894,2,1,,,hotel_1
148,6052,112895,2,0,,,hotel_1
149,6053,112896,2,0,,,hotel_1
150,6054,112897,2,0,,,hotel_1
151,6055,112898,2,0,,,hotel_1
152,6056,112899,2,0,,,hotel_1
153,6057,112900,2,0,,,hotel_1
154,6059,112902,1,0,,,hotel_1
155,6060,112903,2,0,,,hotel_1
156,6061,112904,2,0,,,hotel_1
157,6062,112905,2,0,,,hotel_1
158,6063,112906,2,2,339403.0,ROOMAA,hotel_1
159,6064,112907,2,1,,,hotel_1
160,6065,112908,2,1,,,hotel_1
161,6066,112909,2,0,,,hotel_1
162,6067,112910,2,2,,,hotel_1
163,6068,112911,2,1,,,hotel_1
164,6069,112912,2,0,,,hotel_1
165,6070,112913,2,1,,,hotel_1
166,6071,112914,2,0,,,hotel_1
167,6072,112915,2,0,,,hotel_1
168,6073,112916,2,3,,,hotel_1
169,6074,112917,2,2,,,hotel_1
170,6075,112918,2,2,,,hotel_1
171,6076,112919,2,3,,,hotel_1
172,6077,112920,2,0,,,hotel_1
173,6078,112921,2,2,,,hotel_1
174,6079,112922,2,2,,,hotel_1
175,6080,112923,2,3,,,hotel_1
176,6081,112924,2,1,,,hotel_1
177,6082,112925,2,0,,,hotel_1
178,6083,112926,2,2,,,hotel_1
179,6084,112927,2,1,,,hotel_1
180,6085,112928,2,0,,,hotel_1
181,6086,112929,2,1,,,hotel_1
182,6089,112932,2,2,,,hotel_1
183,6092,112935,2,0,,,hotel_1
184,6093,112936,2,2,,,hotel_1
185,6094,112937,2,0,,,hotel_1
186,6095,112938,2,0,,,hotel_1
187,6096,112939,2,0,,,hotel_1
188,6097,112940,2,1,,,hotel_1
189,6098,112941,2,2,,,hotel_1
190,6099,112942,2,0,,,hotel_1
191,6100,112943,2,0,,,hotel_1
192,6101,112944,2,0,,,hotel_1
193,6102,112945,2,0,,,hotel_1
194,6103,112946,2,0,,,hotel_1
195,6104,112947,2,0,,,hotel_1
196,6105,112948,2,0,,,hotel_1
197,6106,112949,2,2,,,hotel_1
198,6107,112950,2,0,,,hotel_1
199,6108,112951,2,2,,,hotel_1
200,6109,112952,2,2,,,hotel_1
201,6110,112953,2,1,,,hotel_1
202,6111,112954,2,0,,,hotel_1
203,6112,112955,2,2,,,hotel_1
204,6113,112956,2,0,,,hotel_1
205,6114,112956,2,0,,,hotel_1
206,6115,112956,2,0,,,hotel_1
207,6117,112958,2,0,,,hotel_1
208,6118,112959,2,0,,,hotel_1
209,6119,112960,2,0,,,hotel_1
210,6120,112961,2,0,,,hotel_1
211,6121,112962,2,0,,,hotel_1
212,6122,112963,2,0,,,hotel_1
213,6123,112964,2,0,,,hotel_1
214,6124,112965,2,0,,,hotel_1
215,6125,112966,2,0,,,hotel_1
216,6126,112967,2,0,,,hotel_1
217,6127,112968,2,0,,,hotel_1
218,6128,112969,2,1,,,hotel_1
219,6129,112970,2,1,,,hotel_1
220,6130,112971,2,0,,,hotel_1
221,6131,112972,1,1,,,hotel_1
222,6132,112973,2,0,,,hotel_1
223,6133,112974,2,0,,,hotel_1
224,6134,112975,2,0,,,hotel_1
225,6135,112976,2,0,,,hotel_1
226,6136,112977,2,0,,,hotel_1
227,6137,112978,2,0,,,hotel_1
228,6138,112979,2,0,,,hotel_1
229,6139,112980,2,1,,,hotel_1
230,6140,112981,2,3,,,hotel_1
231,6141,112982,2,0,,,hotel_1
232,6142,112983,2,0,,,hotel_1
233,6143,112984,2,0,,,hotel_1
234,6144,112985,2,0,,,hotel_1
235,6145,112986,2,0,,,hotel_1
236,6146,112987,4,0,,,hotel_1
237,6147,112988,2,0,,,hotel_1
238,6148,112989,1,0,,,hotel_1
239,6149,112990,1,0,,,hotel_1
240,6150,112991,2,2,,,hotel_1
241,6151,112992,2,2,,,hotel_1
242,6152,112993,2,3,,,hotel_1
243,6153,112994,2,0,,,hotel_1
244,6154,112995,2,1,,,hotel_1
245,6157,112997,2,3,,,hotel_1
246,6158,112998,2,2,,,hotel_1
247,6159,112999,2,0,,,hotel_1
248,6160,113000,2,0,,,hotel_1
249,6161,113001,2,3,,,hotel_1
250,6162,113002,2,3,,,hotel_1
251,6163,113003,2,3,,,hotel_1
252,6164,113004,2,3,,,hotel_1
253,6165,113005,2,0,,,hotel_1
254,6166,113006,2,1,,,hotel_1
255,6167,113006,1,1,,,hotel_1
256,6168,113007,2,1,,,hotel_1
257,6169,113007,1,1,,,hotel_1
258,6170,113008,2,0,,,hotel_1
259,6171,113009,2,0,,,hotel_1
260,6172,113010,2,1,,,hotel_1
261,6173,113010,1,1,,,hotel_1
262,6174,113011,2,2,,,hotel_1
263,6175,113012,2,2,,,hotel_1
264,6176,113013,2,2,,,hotel_1
265,6177,113014,2,1,,,hotel_1
266,6178,113014,1,1,,,hotel_1
267,6179,113015,2,0,,,hotel_1
268,6180,113016,2,0,,,hotel_1
269,6181,113017,2,1,,,hotel_1
270,6182,113018,2,0,,,hotel_1
271,6183,113019,2,0,,,hotel_1
272,6184,113020,2,0,,,hotel_1
273,6185,113021,2,0,,,hotel_1
274,6186,113022,2,0,,,hotel_1
275,6187,113023,2,0,,,hotel_1
276,6188,113024,2,0,,,hotel_1
277,6189,113025,2,0,,,hotel_1
278,6190,113026,2,0,,,hotel_1
279,6191,113027,2,0,,,hotel_1
280,6192,113028,2,0,,,hotel_1
281,6193,113029,2,3,,,hotel_1
282,6194,113030,2,3,,,hotel_1
283,6195,113031,2,3,,,hotel_1
284,6196,113032,2,3,,,hotel_1
285,6197,113033,2,3,,,hotel_1
286,6198,113034,2,3,,,hotel_1
287,6199,113035,2,3,,,hotel_1
288,6200,113036,2,3,,,hotel_1
289,6201,113037,2,2,,,hotel_1
290,6202,113037,2,2,,,hotel_1
291,6203,113037,2,2,,,hotel_1
292,6204,113038,2,0,,,hotel_1
293,6205,113039,2,0,,,hotel_1
294,6206,113040,2,0,,,hotel_1
295,6207,113041,2,0,,,hotel_1
296,6208,113042,2,0,,,hotel_1
297,6209,113043,2,0,,,hotel_1
298,6210,113044,2,0,,,hotel_1
299,6211,113045,2,0,,,hotel_1
300,6212,113046,2,1,,,hotel_1
301,6213,113046,2,0,,,hotel_1
302,6214,113047,2,0,,,hotel_1
303,6215,113048,2,0,,,hotel_1
304,6216,113049,2,0,,,hotel_1
305,6217,113050,2,0,674.19,ROOMGG,hotel_1
306,6218,113051,2,0,,,hotel_1
307,6219,113052,2,0,,,hotel_1
308,6220,113053,2,2,,,hotel_1
309,6221,113054,2,1,,,hotel_1
310,6222,113055,2,2,,,hotel_1
311,6223,113056,3,0,,,hotel_1
312,6224,113057,2,0,406944.0,ROOMHH,hotel_1
313,6225,113058,4,0,,,hotel_1
314,6226,113059,4,0,,,hotel_1
315,6227,113060,2,2,,,hotel_1
316,6228,113061,2,2,,,hotel_1
317,6229,113062,2,2,,,hotel_1
318,6230,113063,2,2,,,hotel_1
319,6231,113064,2,2,,,hotel_1
320,6232,113065,1,2,,,hotel_1
321,6233,113066,2,0,,,hotel_1
322,6235,113068,2,1,,,hotel_1
323,6236,113069,2,0,,,hotel_1
324,6237,113070,4,0,140328.0,ROOMBB,hotel_1
325,6238,113071,1,1,,,hotel_1
326,6239,113072,2,0,,,hotel_1
327,6240,113073,1,1,,,hotel_1
328,6241,113074,2,2,,,hotel_1
329,6242,113075,2,0,,,hotel_1
330,6243,113076,1,1,,,hotel_1
331,6244,113077,2,2,,,hotel_1
332,6245,113078,2,2,,,hotel_1
333,6246,113079,1,1,,,hotel_1
334,6247,113080,1,0,,,hotel_1
335,6248,113081,1,0,,,hotel_1
336,6250,113083,1,0,,,hotel_1
337,6251,113084,2,0,,,hotel_1
338,6252,113085,2,0,,,hotel_1
339,6253,113086,2,0,,,hotel_1
340,6254,113087,2,1,,,hotel_1
341,6255,113088,2,0,,,hotel_1
342,6256,113089,2,1,,,hotel_1
343,6257,113090,2,2,,,hotel_1
344,6258,113091,1,1,,,hotel_1
345,6259,113092,2,0,,,hotel_1
346,6260,113092,2,0,,,hotel_1
347,6261,113093,2,0,,,hotel_1
348,6262,113093,2,0,,,hotel_1
349,6263,113094,2,0,,,hotel_1
350,6264,113094,2,0,,,hotel_1
351,6265,113095,2,2,,,hotel_1
352,6266,113096,2,0,,,hotel_1
353,6267,113096,2,0,,,hotel_1
354,6268,113097,2,2,,,hotel_1
355,6269,113098,2,2,,,hotel_1
356,6270,113099,2,0,,,hotel_1
357,6271,113099,2,0,,,hotel_1
358,6272,113100,2,0,,,hotel_1
359,6273,113100,2,0,,,hotel_1
360,6274,113101,2,2,,,hotel_1
361,6275,113102,2,2,,,hotel_1
362,6276,113103,2,0,,,hotel_1
363,6277,113104,2,2,,,hotel_1
364,6278,113105,2,0,93195.0,ROOMEE,hotel_1
365,6279,113106,2,0,,,hotel_1
366,6280,113107,2,2,,,hotel_1
367,6281,113108,2,2,,,hotel_1
368,6282,113109,2,2,,,hotel_1
369,6283,113110,2,2,,,hotel_1
370,6284,113111,2,2,,,hotel_1
371,6285,113112,2,0,,,hotel_1
372,6286,113113,2,0,,,hotel_1
373,6287,113114,2,0,,,hotel_1
374,6288,113115,2,1,,,hotel_1
375,6289,113116,2,0,,,hotel_1
376,6290,113117,2,0,,,hotel_1
377,6291,113118,2,0,,,hotel_1
378,6292,113119,2,2,,,hotel_1
379,6293,113120,2,0,,,hotel_1
380,6294,113121,2,0,,,hotel_1
381,6295,113122,1,0,,,hotel_1
382,6296,113123,2,0,,,hotel_1
383,6297,113124,2,0,,,hotel_1
384,6298,113125,2,0,,,hotel_1
385,6299,113126,2,0,,,hotel_1
386,6300,113127,2,0,,,hotel_1
387,6301,113128,1,1,,,hotel_1
388,6302,113129,2,0,,,hotel_1
389,6303,113130,2,0,,,hotel_1
390,6304,113131,2,0,,,hotel_1
391,6305,113132,2,0,,,hotel_1
392,6306,113133,2,0,,,hotel_1
393,6307,113134,2,0,253368.0,ROOMEE,hotel_1
394,6308,113135,2,0,,,hotel_1
395,6309,113136,2,0,,,hotel_1
396,6310,113137,2,0,,,hotel_1
397,6311,113138,2,0,,,hotel_1
398,6312,113139,2,0,,,hotel_1
399,6313,113140,2,2,,,hotel_1
400,6314,113141,2,0,,,hotel_1
401,6315,113142,2,2,,,hotel_1
402,6316,113143,3,1,,,hotel_1
403,6317,113144,2,2,,,hotel_1
404,6318,113145,2,0,,,hotel_1
405,6319,113146,2,2,,,hotel_1
406,6320,113147,2,2,,,hotel_1
407,6321,113148,2,1,,,hotel_1
408,6322,113149,2,0,,,hotel_1
409,6323,113150,2,2,,,hotel_1
410,6324,113151,2,2,152021.0,ROOMDD,hotel_1
411,6325,113152,2,1,256535.0,ROOMFF,hotel_1
412,6326,113153,2,1,,,hotel_1
413,6327,113154,2,3,,,hotel_1
414,6328,113155,2,3,,,hotel_1
415,6329,113156,2,3,,,hotel_1
416,6330,113157,2,3,,,hotel_1
417,6331,113158,2,0,,,hotel_1
418,6332,113159,2,3,,,hotel_1
419,6333,113160,2,0,,,hotel_1
420,6334,113161,2,3,,,hotel_1
421,6335,113162,2,2,,,hotel_1
422,6336,113163,2,2,,,hotel_1
423,6337,113164,2,0,,,hotel_1
424,6338,113165,3,0,,,hotel_1
425,6339,113166,2,0,,,hotel_1
426,6340,113167,2,0,,,hotel_1
427,6341,113168,2,2,,,hotel_1
428,6342,113169,2,1,,,hotel_1
429,6343,113170,2,1,,,hotel_1
430,6344,113170,2,2,,,hotel_1
431,6345,113171,2,1,,,hotel_1
432,6346,113172,1,1,,,hotel_1
433,6347,113173,2,0,,,hotel_1
434,6348,113174,2,2,,,hotel_1
435,6349,113175,2,2,,,hotel_1
436,6350,113176,2,0,,,hotel_1
437,6351,113177,2,0,,,hotel_1
438,6352,113178,1,0,,,hotel_1
439,6353,113179,2,0,,,hotel_1
440,6354,113180,2,1,,,hotel_1
441,6355,113181,1,1,,,hotel_1
442,6356,113182,2,0,,,hotel_1
443,6357,113183,2,0,,,hotel_1
444,6358,113184,2,3,,,hotel_1
445,6359,113185,2,0,,,hotel_1
446,6360,113186,2,2,,,hotel_1
447,6361,113187,2,2,,,hotel_1
448,6362,113188,2,0,,,hotel_1
449,6363,113188,2,0,,,hotel_1
450,6364,113189,1,1,,,hotel_1
451,6365,113189,1,1,,,hotel_1
452,6366,113190,2,2,,,hotel_1
453,6367,113191,2,3,,,hotel_1
454,6368,113192,2,1,,,hotel_1
455,6369,113193,2,0,,,hotel_1
456,6370,113194,1,1,,,hotel_1
457,6371,113194,1,1,,,hotel_1
458,6372,113195,2,0,,,hotel_1
459,6373,113196,2,0,,,hotel_1
460,6374,113197,2,0,,,hotel_1
461,6375,113198,2,0,,,hotel_1
462,6376,113199,2,0,,,hotel_1
463,6377,113200,2,0,,,hotel_1
464,6378,113201,2,0,,,hotel_1
465,6379,113202,2,0,,,hotel_1
467,6381,113204,2,2,,,hotel_1
468,6382,113205,2,1,,,hotel_1
469,6383,113206,2,2,,,hotel_1
470,6384,113207,2,1,,,hotel_1
471,6385,113208,2,0,,,hotel_1
472,6386,113209,2,0,,,hotel_1
473,6387,113210,2,0,,,hotel_1
474,6388,113211,2,1,,,hotel_1
475,6389,113212,2,0,,,hotel_1
476,6390,113213,2,2,,,hotel_1
477,6391,113214,2,2,,,hotel_1
478,6392,113215,2,2,,,hotel_1
479,6393,113216,2,0,,,hotel_1
480,6394,113217,2,2,,,hotel_1
481,6395,113218,2,2,,,hotel_1
482,6396,113219,2,1,,,hotel_1
483,6397,113220,2,2,,,hotel_1
484,6398,113221,2,1,,,hotel_1
485,6399,113222,2,2,,,hotel_1
486,6400,113223,2,1,,,hotel_1
487,6401,113224,2,1,,,hotel_1
488,6402,113224,2,0,,,hotel_1
489,6403,113224,2,0,,,hotel_1
490,6404,113225,2,1,,,hotel_1
491,6405,113225,2,0,,,hotel_1
492,6406,113225,2,0,,,hotel_1
493,6407,113226,2,0,,,hotel_1
494,6408,113226,2,0,,,hotel_1
495,6409,113226,2,0,,,hotel_1
496,6410,113227,2,0,,,hotel_1
497,6411,113227,2,0,,,hotel_1
498,6412,113227,2,0,,,hotel_1
499,6413,113228,2,0,,,hotel_1
500,6414,113228,2,0,,,hotel_1
501,6415,113228,2,0,,,hotel_1
502,6416,113229,2,2,,,hotel_1
503,6417,113230,2,0,,,hotel_1
504,6418,113230,2,0,,,hotel_1
505,6419,113231,2,0,,,hotel_1
506,6420,113232,1,0,,,hotel_1
507,6421,113233,2,0,,,hotel_1
508,6422,113234,2,0,,,hotel_1
509,6423,113235,2,0,,,hotel_1
510,6424,113235,2,0,,,hotel_1
511,6425,113235,2,0,,,hotel_1
512,6426,113236,2,2,,,hotel_1
513,6427,113237,2,0,,,hotel_1
514,6428,113238,2,2,,,hotel_1
515,6429,113239,2,1,,,hotel_1
516,6430,113240,1,0,,,hotel_1
517,6431,113240,1,0,,,hotel_1
518,6432,113240,1,0,,,hotel_1
519,6433,113240,1,0,,,hotel_1
520,6434,113241,1,1,,,hotel_1
521,6435,113242,2,0,,,hotel_1
522,6436,113242,2,0,,,hotel_1
523,6437,113242,2,1,,,hotel_1
524,6438,113243,2,0,,,hotel_1
525,6439,113244,2,1,,,hotel_1
526,6440,113245,3,1,,,hotel_1
527,6441,113246,2,1,,,hotel_1
528,6442,113247,2,1,,,hotel_1
529,6443,113248,2,0,,,hotel_1
530,6444,113249,3,1,,,hotel_1
531,6445,113250,2,0,,,hotel_1
532,6446,113251,2,0,,,hotel_1
533,6447,113252,2,0,,,hotel_1
534,6448,113253,2,0,,,hotel_1
535,6449,113254,2,1,,,hotel_1
536,6450,113255,2,0,,,hotel_1
537,6451,113256,2,1,566.1,ROOMBB,hotel_1
538,6452,113257,2,0,,,hotel_1
539,6453,113258,2,1,,,hotel_1
540,6454,113259,2,2,,,hotel_1
541,6455,113260,2,2,,,hotel_1
542,6456,113261,2,0,,,hotel_1
543,6457,113262,2,0,,,hotel_1
544,6458,113263,2,0,,,hotel_1
545,6459,113264,2,0,,,hotel_1
546,6460,113265,2,0,,,hotel_1
547,6461,113266,1,0,,,hotel_1
548,6462,113266,1,0,,,hotel_1
549,6463,113267,2,1,,,hotel_1
550,6464,113268,2,0,,,hotel_1
551,6468,113272,2,0,,,hotel_1
552,6469,113273,2,1,,,hotel_1
553,6470,113274,2,0,,,hotel_1
554,6471,113275,2,0,,,hotel_1
555,6472,113276,2,0,,,hotel_1
556,6473,113277,2,0,,,hotel_1
557,6474,113278,2,0,,,hotel_1
558,6475,113279,3,0,,,hotel_1
559,6476,113280,2,0,,,hotel_1
560,6477,113281,2,0,,,hotel_1
561,6478,113282,1,0,,,hotel_1
562,6479,113282,1,0,,,hotel_1
563,6480,113282,1,0,,,hotel_1
564,6481,113282,1,0,,,hotel_1
565,6482,113283,2,0,,,hotel_1
566,6483,113284,2,0,,,hotel_1
567,6484,113285,1,0,,,hotel_1
568,6485,113285,1,0,,,hotel_1
569,6486,113285,1,0,,,hotel_1
570,6487,113285,1,0,,,hotel_1
571,6488,113286,2,0,,,hotel_1
572,6489,113287,1,0,,,hotel_1
573,6490,113287,1,0,,,hotel_1
574,6491,113288,2,1,,,hotel_1
575,6492,113289,2,1,,,hotel_1
576,6493,113290,2,0,,,hotel_1
577,6494,113291,2,0,,,hotel_1
578,6495,113292,2,0,,,hotel_1
579,6496,113293,2,0,,,hotel_1
580,6497,113294,4,0,,,hotel_1
581,6498,113295,2,2,,,hotel_1
582,6499,113296,2,0,,,hotel_1
583,6500,113297,2,2,,,hotel_1
584,6501,113298,1,1,,,hotel_1
585,6502,113299,2,1,,,hotel_1
586,6503,113300,2,0,,,hotel_1
587,6504,113301,2,2,,,hotel_1
588,6505,113302,2,0,119854.0,ROOMGG,hotel_1
589,6506,113303,2,2,,,hotel_1
590,6507,113304,4,2,,,hotel_1
591,6508,113304,2,0,,,hotel_1
592,6509,113305,2,0,,,hotel_1
593,6510,113306,4,2,,,hotel_1
594,6511,113307,4,2,,,hotel_1
595,6512,113308,2,2,174388.0,ROOMDD,hotel_1
596,6513,113309,2,0,,,hotel_1
597,6514,113310,4,1,,,hotel_1
598,6515,113311,2,0,126904.0,ROOMGG,hotel_1
599,6516,113312,2,2,,,hotel_1
600,6517,113313,2,1,,,hotel_1
601,6518,113314,2,0,,,hotel_1
602,6519,113315,2,0,,,hotel_1
603,6520,113316,2,2,,,hotel_1
604,6521,113317,2,0,,,hotel_1
605,6522,113318,2,0,,,hotel_1
606,6523,113319,2,0,,,hotel_1
607,6524,113320,1,0,,,hotel_1
608,6525,113321,2,0,,,hotel_1
609,6526,113322,2,0,,,hotel_1
610,6527,113323,2,0,,,hotel_1
611,6528,113323,2,0,,,hotel_1
612,6529,113324,1,2,,,hotel_1
613,6530,113325,2,0,,,hotel_1
614,6531,113326,2,2,,,hotel_1
615,6532,113327,2,0,,,hotel_1
616,6533,113328,1,2,,,hotel_1
617,6534,113329,2,0,,,hotel_1
618,6535,113330,2,0,,,hotel_1
619,6536,113331,2,0,,,hotel_1
620,6537,113332,2,0,,,hotel_1
621,6538,113333,2,3,,,hotel_1
622,6539,113334,2,0,,,hotel_1
623,6540,113335,2,0,,,hotel_1
624,6541,113336,2,0,,,hotel_1
625,6542,113337,2,0,,,hotel_1
626,6543,113337,2,0,,,hotel_1
627,6544,113337,2,1,,,hotel_1
628,6545,113337,2,3,,,hotel_1
629,6546,113338,2,3,,,hotel_1
630,6547,113338,2,0,,,hotel_1
631,6548,113339,2,2,,,hotel_1
632,6549,113340,2,2,,,hotel_1
633,6550,113341,2,0,,,hotel_1
634,6551,113342,2,1,,,hotel_1
635,6552,113343,2,3,,,hotel_1
636,6553,113344,2,0,,,hotel_1
637,6554,113345,2,0,,,hotel_1
638,6555,113346,2,3,,,hotel_1
639,6556,113347,2,3,,,hotel_1
640,6557,113348,2,0,,,hotel_1
641,6558,113349,2,1,,,hotel_1
642,6559,113350,2,3,,,hotel_1
643,6560,113351,2,3,,,hotel_1
644,6561,113351,2,0,,,hotel_1
645,6562,113352,2,0,,,hotel_1
646,6563,113353,3,3,,,hotel_1
647,6564,113354,3,3,,,hotel_1
648,6565,113355,2,1,,,hotel_1
649,6566,113356,1,2,,,hotel_1
650,6567,113357,2,0,,,hotel_1
651,6568,113358,2,2,,,hotel_1
652,6569,113359,2,0,,,hotel_1
653,6570,113360,2,0,,,hotel_1
654,6571,113361,2,0,,,hotel_1
656,6574,113364,2,0,,,hotel_1
657,6575,113365,2,0,,,hotel_1
658,6576,113366,2,0,,,hotel_1
659,6577,113367,2,0,,,hotel_1
660,6578,113368,2,0,,,hotel_1
661,6579,113369,2,0,,,hotel_1
662,6580,113370,2,0,,,hotel_1
663,6581,113371,2,0,,,hotel_1
664,6582,113372,2,0,,,hotel_1
665,6583,113373,2,0,,,hotel_1
666,6584,113374,2,0,,,hotel_1
667,6585,113375,2,0,,,hotel_1
668,6586,113376,2,0,,,hotel_1
669,6587,113377,2,0,,,hotel_1
670,6588,113378,2,3,,,hotel_1
671,6589,113379,2,1,,,hotel_1
672,6590,113380,4,0,,,hotel_1
673,6591,113381,2,0,,,hotel_1
674,6592,113382,2,2,,,hotel_1
675,6593,113383,2,2,,,hotel_1
676,6594,113384,2,2,,,hotel_1
677,6595,113385,2,2,,,hotel_1
678,6596,113386,2,2,,,hotel_1
679,6597,113387,2,0,,,hotel_1
680,6598,113388,2,1,,,hotel_1
681,6599,113389,2,2,,,hotel_1
682,6600,113390,2,2,,,hotel_1
683,6601,113391,2,2,,,hotel_1
684,6602,113392,2,2,,,hotel_1
685,6603,113393,2,0,,,hotel_1
686,6604,113394,2,0,,,hotel_1
687,6605,113395,2,1,,,hotel_1
688,6606,113396,2,2,,,hotel_1
689,6607,113397,2,0,,,hotel_1
690,6608,113398,2,0,,,hotel_1
691,6609,113399,2,0,,,hotel_1
