,id,uuid,session_id,utm_source,utm_medium,utm_campaign,hotel_id
7159,18641,1502294127.1728312964,1728313020,google,cpc,(not set),hotel_3
7160,18642,168798942.1723704900,1728313061,google,cpc,(not set),hotel_3
7161,18643,2078250604.1728313086,1728313103,google,cpc,(not set),hotel_3
7162,18644,870653959.1727991215,1728313158,google,cpc,(not set),hotel_3
7163,18645,498514554.1728306532,1728313228,google,organic,(not set),hotel_3
7164,18646,2026807594.1717690323,1728313299,,nan,(not set),hotel_3
7165,18647,495239589.1728288477,1728313349,(direct),(not set),(not set),hotel_3
7166,18648,1629065953.1726660493,1728313541,,nan,(not set),hotel_3
7167,18649,266804524.1728313491,1728313557,(direct),(not set),(not set),hotel_3
7168,18650,385811325.1728313745,1728313782,(direct),(not set),(not set),hotel_3
7169,18651,1921141950.1728312994,1728313883,(direct),(not set),(not set),hotel_3
7170,18652,1585325035.1728314486,1728314497,google,cpc,(not set),hotel_3
7171,18653,1451189432.1714103889,1728314695,google,organic,(not set),hotel_3
7172,18654,241514442.1728314992,1728315011,google,cpc,(not set),hotel_3
7173,18655,2132145635.1728315029,1728315113,(direct),(not set),(not set),hotel_3
7174,18656,37632808.1728315407,1728315461,(direct),(not set),(not set),hotel_3
7175,18657,41908243.1727941210,1728315620,(direct),(not set),(not set),hotel_3
7176,18658,748367740.1727888231,1728315640,google,cpc,(not set),hotel_3
7177,18659,515399754.1728315652,1728315675,google,cpc,(not set),hotel_3
7178,18660,1779477820.1728315661,1728315684,google,cpc,(not set),hotel_3
7179,18661,1208303690.1728315724,1728315760,google,cpc,(not set),hotel_3
7180,18665,1746869988.1728316030,1728316097,google,cpc,(not set),hotel_3
7181,18666,307834129.1728316112,1728316141,google,cpc,(not set),hotel_3
7182,18667,1527245167.1728316608,1728316648,(direct),(not set),(not set),hotel_3
7183,18668,2026807594.1717690323,1728316826,,nan,(not set),hotel_3
7184,18669,1380093302.1728317117,1728317168,google,organic,(not set),hotel_3
7185,18670,461595125.1728317267,1728317312,facebook,cpc,campaign_1,hotel_3
7186,18671,1809822638.1728317210,1728317339,google,cpc,(not set),hotel_3
7187,18672,646235913.1728317291,1728317384,google,cpc,(not set),hotel_3
7188,18673,680457216.1728317534,1728317619,google,cpc,(not set),hotel_3
7189,18674,724013663.1724267588,1728317678,google,cpc,(not set),hotel_3
7190,18675,1233972140.1727880994,1728317827,bing,organic,(not set),hotel_3
7191,18676,783621826.1718940698,1728317833,google,cpc,(not set),hotel_3
7192,18677,1134217878.1728317933,1728317969,(direct),(not set),(not set),hotel_3
7193,18679,1016642277.1728318038,1728318113,google,organic,(not set),hotel_3
7194,18680,1828302769.1728318314,1728318343,google,cpc,(not set),hotel_3
7195,18681,372631533.1728318091,1728318413,google,cpc,(not set),hotel_3
7196,18682,867728221.1728318375,1728318752,google,cpc,(not set),hotel_3
7197,18683,1335691420.1728318676,1728318767,google,cpc,(not set),hotel_3
7198,18685,1759310603.1728318731,1728318773,google,cpc,(not set),hotel_3
7199,18687,953525498.1720540637,1728319317,google,organic,(not set),hotel_3
7200,18688,662320650.1728234415,1728319371,google,cpc,(not set),hotel_3
7201,18689,8f6e8dd5-c4df-4f28-91dd-40dc4cb2e27e,1728319407,google,cpc,(not set),hotel_3
7202,18690,30494243.1728319372,1728319427,(direct),(not set),(not set),hotel_3
7203,18691,2094586061.1728319428,1728319478,google,cpc,(not set),hotel_3
7204,18692,1036833541.1728319412,1728319407,google,cpc,(not set),hotel_3
7205,18695,220519260.1728312811,1728319701,google,cpc,(not set),hotel_3
7206,18698,1065516716.1720456451,1728320005,google,organic,(not set),hotel_3
7207,18700,199169342.1728319759,1728320011,google,cpc,hu_brand,hotel_3
7208,18701,302987001.1728319389,1728320129,google,cpc,(not set),hotel_3
7209,18703,736168642.1728320404,1728320452,(direct),(not set),(not set),hotel_3
7210,18704,2036534998.1727016783,1728320508,google,cpc,(not set),hotel_3
7211,18705,292189459.1728320524,1728320583,google,cpc,(not set),hotel_3
7212,18707,1059370279.1725043452,1728320793,,nan,(not set),hotel_3
7213,18708,981040099.1728319136,1728321021,google,organic,(not set),hotel_3
7214,18709,146454410.1728212924,1728321139,google,cpc,(not set),hotel_3
7215,18710,1276468118.1727906353,1728321195,facebook,cpc,campaign_1,hotel_3
7216,18711,793605572.1728314155,1728321388,google,cpc,(not set),hotel_3
7217,18712,825604397.1728321513,1728321721,google,organic,(not set),hotel_3
7218,18713,2034545627.1728321609,1728321787,google,organic,(not set),hotel_3
7219,18714,1117869099.1728321965,1728321836,google,cpc,(not set),hotel_3
7220,18715,2066743906.1728293370,1728321895,google,cpc,(not set),hotel_3
7221,18716,1355781953.1728321606,1728321975,google,cpc,(not set),hotel_3
7222,18717,1375476906.1728322035,1728322063,(direct),(not set),(not set),hotel_3
7223,18718,277329141.1728322093,1728322138,(direct),(not set),(not set),hotel_3
7224,18719,1474392903.1728322230,1728322342,(direct),(not set),(not set),hotel_3
7225,18720,1595492356.1725986790,1728322367,google,cpc,(not set),hotel_3
7226,18721,1427609469.1726600328,1728322378,(direct),(not set),(not set),hotel_3
7227,18722,45748593.1728322456,1728322493,(direct),(not set),(not set),hotel_3
7228,18723,365824492.1728322577,1728322615,(direct),(not set),(not set),hotel_3
7229,18724,580729832.1728321683,1728322625,email,other,proposal-by-phone,hotel_3
7230,18725,132213575.1727526835,1728322707,(direct),(not set),(not set),hotel_3
7231,18726,1650940765.1728322788,1728322853,google,cpc,(not set),hotel_3
7232,18727,348650722.1728323095,1728323139,google,organic,(not set),hotel_3
7233,18728,1570204059.1728323188,1728323326,facebook,cpc,campaign_1,hotel_3
7234,18729,1601876750.1728323309,1728323342,google,cpc,(not set),hotel_3
7235,18730,699155748.1720848604,1728323344,facebook,cpc,campaign_1,hotel_3
7236,18731,216101720.1728323285,1728323360,(direct),(not set),(not set),hotel_3
7237,18732,650029333.1728200445,1728323372,google,organic,(not set),hotel_3
7238,18733,1782999521.1728295839,1728323456,google,cpc,(not set),hotel_3
7239,18734,123559833.1728323416,1728323490,google,cpc,(not set),hotel_3
7240,18735,1753649806.1728323481,1728323520,(direct),(not set),(not set),hotel_3
7241,18736,459726369.1727962755,1728323572,google,organic,(not set),hotel_3
7242,18737,180635782.1727727432,1728323602,google,cpc,(not set),hotel_3
7243,18738,1856801921.1728323511,1728323647,google,cpc,(not set),hotel_3
7244,18739,1429266700.1728323720,1728323770,google,organic,(not set),hotel_3
7245,18740,1879680495.1728323780,1728323859,google,cpc,(not set),hotel_3
7246,18741,1088522832.1728323789,1728323875,google,organic,(not set),hotel_3
7247,18742,223114535.1714160818,1728323917,google,cpc,(not set),hotel_3
7248,18743,1949658544.1728324207,1728324359,google,organic,(not set),hotel_3
7249,18744,1311608715.1727439303,1728324376,google,organic,(not set),hotel_3
7250,18745,1394807662.1728324257,1728324387,google,cpc,(not set),hotel_3
7251,18746,1924654199.1726150792,1728324465,,nan,(not set),hotel_3
7252,18747,1679020381.1728323151,1728324688,google,cpc,(not set),hotel_3
7253,18748,163912457.1728324617,1728324875,google,cpc,(not set),hotel_3
7254,18749,444266909.1727016521,1728325206,facebook,cpc,campaign_1,hotel_3
7255,18750,1283924195.1727199103,1728325440,google,cpc,(not set),hotel_3
7256,18751,1963866598.1725453955,1728325469,,nan,(not set),hotel_3
7257,18752,1418900048.1728248080,1728325566,google,organic,(not set),hotel_3
7258,18753,1432873483.1728230921,1728325584,google,cpc,(not set),hotel_3
7259,18754,1042288550.1728325572,1728325602,google,cpc,(not set),hotel_3
7260,18755,85679127.1728325940,1728325951,google,cpc,(not set),hotel_3
7261,18756,1432561263.1728325964,1728325981,google,cpc,(not set),hotel_3
7262,18757,815404876.1728326063,1728326081,google,organic,(not set),hotel_3
7263,18758,690758802.1728325794,1728326191,google,cpc,(not set),hotel_3
7264,18759,464969968.1728326213,1728326240,google,cpc,(not set),hotel_3
7265,18760,2094586061.1728319428,1728326327,google,cpc,(not set),hotel_3
7266,18761,738282073.1728237366,1728326334,google,cpc,(not set),hotel_3
7267,18762,1877795255.1728326123,1728326374,google,cpc,(not set),hotel_3
7268,18763,1459395183.1728005109,1728326385,google,cpc,(not set),hotel_3
7269,18764,1220045373.1728326426,1728326463,google,cpc,(not set),hotel_3
7270,18765,242801397.1728326573,1728326596,(direct),(not set),(not set),hotel_3
7271,18767,135115146.1728326715,1728326733,google,cpc,(not set),hotel_3
7272,18768,1749094758.1728326781,1728326796,google,cpc,(not set),hotel_3
7273,18769,254942208.1728326800,1728326849,(direct),(not set),(not set),hotel_3
7274,18770,229022329.1728326926,1728326975,google,cpc,(not set),hotel_3
7275,18771,1981157857.1728326809,1728326976,(direct),(not set),(not set),hotel_3
7276,18772,258185058.1727350538,1728327051,google,organic,(not set),hotel_3
7277,18773,1126137922.1728327101,1728327122,(direct),(not set),(not set),hotel_3
7278,18774,417539775.1724301061,1728327183,google,cpc,hu_brand,hotel_3
7279,18775,1331984897.1728326895,1728327207,google,organic,(not set),hotel_3
7280,18776,1175315841.1728326774,1728327240,google,cpc,(not set),hotel_3
7281,18777,40db2f9f-b55d-413f-ab14-109ed81f4070,1728327346,(direct),(not set),(not set),hotel_3
7282,18778,2118703249.1728327550,1728327670,google,cpc,(not set),hotel_3
7283,18779,1362440547.1723909197,1728327831,google,cpc,(not set),hotel_3
7284,18781,2668070.1728327971,1728328032,google,cpc,(not set),hotel_3
7285,18782,1322433025.1716813014,1728328123,google,organic,(not set),hotel_3
7286,18783,32888416.1725846050,1728328134,google,cpc,(not set),hotel_3
7287,18784,753701039.1718916581,1728328340,google,cpc,(not set),hotel_3
7288,18785,2123920268.1726608767,1728328440,google,organic,(not set),hotel_3
7289,18786,1191360224.1728328192,1728328464,google,cpc,(not set),hotel_3
7290,18787,753699246.1725952953,1728328574,bing,cpc,AT ,hotel_3
7291,18788,641266938.1728149682,1728328609,google,cpc,(not set),hotel_3
7292,18789,822112678.1728328542,1728328631,google,cpc,(not set),hotel_3
7293,18791,690758802.1728325794,1728328995,google,cpc,(not set),hotel_3
7294,18790,480078210.1721331427,1728328995,hirlevel_s5,other,hirlevel_c4,hotel_3
7295,18792,360496863.1728328952,1728328996,google,cpc,(not set),hotel_3
7296,18793,152273703.1728328831,1728329007,(direct),(not set),(not set),hotel_3
7297,18794,1679020381.1728323151,1728329033,google,cpc,(not set),hotel_3
7298,18795,1542448862.1728328990,1728329035,(direct),(not set),(not set),hotel_3
7299,18796,1846213833.1727856638,1728329072,google,cpc,(not set),hotel_3
7300,18797,4078607.1728329148,1728329202,(direct),(not set),(not set),hotel_3
7301,18798,586771785.1728282668,1728329315,google,cpc,(not set),hotel_3
7302,18799,1398368638.1728327809,1728329335,google,cpc,(not set),hotel_3
7303,18800,2123920268.1726608767,1728329370,google,organic,(not set),hotel_3
7304,18801,814787769.1728329414,1728329450,(direct),(not set),(not set),hotel_3
7305,18802,1356805648.1728328659,1728329571,google,cpc,(not set),hotel_3
7306,18803,931854360.1728329638,1728329712,google,cpc,(not set),hotel_3
7307,18804,9373462.1728329739,1728329877,(direct),(not set),(not set),hotel_3
7308,18805,1631894151.1728329708,1728329957,(direct),(not set),(not set),hotel_3
7309,18806,656995943.1728329958,1728329992,(direct),(not set),(not set),hotel_3
7310,18807,1287062436.1727592925,1728330112,google,organic,(not set),hotel_3
7311,18808,8efbe401-d58a-4532-86b4-1b531af9eab8,1728330173,(direct),(not set),(not set),hotel_3
7312,18809,1736881555.1728328766,1728330190,google,cpc,hu_pmax_brand,hotel_3
7313,18810,953525498.1720540637,1728330623,,nan,(not set),hotel_3
7314,18812,1040745522.1727022475,1728330768,google,cpc,(not set),hotel_3
7315,18813,641163749.1728330687,1728330946,google,cpc,(not set),hotel_3
7316,18814,386755400.1727209350,1728330948,google,cpc,(not set),hotel_3
7317,18815,416909652.1714425269,1728331156,google,cpc,(not set),hotel_3
7318,18816,1337960629.1715897675,1728331267,,nan,(not set),hotel_3
7319,18817,1866658536.1728330933,1728331274,google,cpc,(not set),hotel_3
7320,18818,774681248.1727765985,1728331314,google,cpc,(not set),hotel_3
7321,18819,1620096816.1726438838,1728331419,(direct),(not set),(not set),hotel_3
7322,18820,1411670694.1728331414,1728331480,(direct),(not set),(not set),hotel_3
7323,18821,1500735914.1725464109,1728331567,google,organic,(not set),hotel_3
7324,18822,1081378216.1724920972,1728331597,google,cpc,(not set),hotel_3
7325,18823,838534126.1728024872,1728331795,google,cpc,(not set),hotel_3
7326,18825,223845564.1728070113,1728331999,google,organic,(not set),hotel_3
7327,18827,228581071.1727731005,1728332019,google,cpc,(not set),hotel_3
7328,18828,2065551764.1728331788,1728332054,google,cpc,(not set),hotel_3
7329,18870,848332057.1728332183,1728332198,google,cpc,(not set),hotel_3
7330,18936,526960431.1728332293,1728332327,google,cpc,(not set),hotel_3
7331,18937,231760320.1727466108,1728332421,facebook,cpc,campaign_1,hotel_3
7332,18938,1533067577.1728332465,1728332486,google,cpc,(not set),hotel_3
7333,18939,704056117.1722843725,1728332755,google,cpc,(not set),hotel_3
7334,18940,539075849.1725179395,1728332795,google,cpc,(not set),hotel_3
7335,18941,920598465.1717170176,1728333058,google,cpc,(not set),hotel_3
7336,18942,39639261.1728333111,1728333127,(direct),(not set),(not set),hotel_3
7337,18943,920458655.1728334276,1728334354,google,cpc,(not set),hotel_3
7338,18944,1826872923.1728335316,1728335410,(direct),(not set),(not set),hotel_3
7339,18945,1774796691.1728335583,1728335604,google,cpc,(not set),hotel_3
7340,18946,782724818.1728335425,1728335614,google,cpc,(not set),hotel_3
7341,19172,606332499.1727986181,1728336850,(direct),(not set),(not set),hotel_3
7342,19173,32888416.1725846050,1728336927,google,cpc,(not set),hotel_3
7343,19180,2117585495.1728333595,1728337122,google,cpc,(not set),hotel_3
7344,19189,186319276.1728194873,1728337232,google,cpc,(not set),hotel_3
7345,19208,951110336.1728302591,1728337623,(direct),(not set),(not set),hotel_3
7346,19209,146454410.1728212924,1728337776,google,cpc,(not set),hotel_3
7347,19224,1083411023.1728338014,1728338263,google,organic,(not set),hotel_3
7348,19225,2086568035.1728338562,1728338577,google,organic,(not set),hotel_3
7349,19226,1988904601.1728246275,1728339012,google,cpc,(not set),hotel_3
7350,19228,1759194128.1728340497,1728340535,(direct),(not set),(not set),hotel_3
7351,19229,1759310603.1728318731,1728342692,google,organic,(not set),hotel_3
7352,19230,2001272685.1716142570,1728353249,google,cpc,(not set),hotel_3
7353,19231,483592084.1728355264,1728355670,google,cpc,(not set),hotel_3
7354,19232,2010260051.1725554372,1728358087,google,cpc,hu_brand,hotel_3
7355,19233,1484598938.1722411850,1728358278,google,cpc,(not set),hotel_3
7356,19234,1652077587.1725896325,1728358731,,nan,(not set),hotel_3
7357,19235,537301625.1726392921,1728359737,google,cpc,(not set),hotel_3
7358,19236,979349564.1728359819,1728359858,facebook,cpc,campaign_1,hotel_3
7359,19237,95112971.1714049226,1728361081,google,cpc,(not set),hotel_3
7360,19238,1516928215.1728360863,1728361236,google,cpc,(not set),hotel_3
7361,19239,545533877.1727116059,1728361384,google,cpc,(not set),hotel_3
7362,19240,565770414.1723113322,1728363492,facebook,cpc,campaign_1,hotel_3
7363,19241,959992509.1728363723,1728363735,google,cpc,(not set),hotel_3
7364,19242,1354480482.1728363823,1728363910,google,organic,(not set),hotel_3
7365,19243,1091937076.1728363941,1728364050,google,cpc,(not set),hotel_3
7366,19244,1794704451.1725390644,1728364410,bing,cpc,campaign_2,hotel_3
7367,19245,229777990.1728122638,1728365194,google,cpc,(not set),hotel_3
7368,19246,1486350743.1728365747,1728365790,google,organic,(not set),hotel_3
7369,19247,862905331.1721402830,1728366016,google,organic,(not set),hotel_3
7370,19248,1327603657.1728114511,1728366648,google,cpc,(not set),hotel_3
7371,19249,791853975.1728366741,1728366833,google,cpc,(not set),hotel_3
7372,19250,153308651.1728366977,1728367111,google,organic,(not set),hotel_3
7373,19251,2126908180.1728367223,1728367233,google,cpc,(not set),hotel_3
7374,19252,224665489.1728367126,1728367257,(direct),(not set),(not set),hotel_3
7375,19255,1138926188.1728367812,1728367835,google,organic,(not set),hotel_3
7376,19256,675228a2-c4cf-46bb-9514-0c3228531827,1728367483,google,organic,(not set),hotel_3
7377,19257,1680892926.1728368227,1728368252,google,organic,(not set),hotel_3
7378,19258,899255969.1728368251,1728368289,bing,organic,(not set),hotel_3
7379,19259,1425231436.1724503212,1728368810,google,cpc,(not set),hotel_3
7380,19260,1666491972.1728369114,1728369159,(direct),(not set),(not set),hotel_3
7381,19261,171924605.1718533801,1728369462,facebook,cpc,campaign_1,hotel_3
7382,19262,500265235.1728369762,1728369820,google,cpc,(not set),hotel_3
7383,19263,744216089.1728302344,1728370025,(direct),(not set),(not set),hotel_3
7384,19264,1722412052.1719033565,1728370033,google,cpc,(not set),hotel_3
7385,19265,1688215243.1727242992,1728370236,,nan,(not set),hotel_3
7386,19266,682356761.1728370178,1728370313,(direct),(not set),(not set),hotel_3
7387,19267,1370047135.1728370499,1728370602,google,cpc,(not set),hotel_3
7388,19268,1088255824.1728370826,1728370952,google,cpc,(not set),hotel_3
7389,19269,1432742283.1728371072,1728371091,(direct),(not set),(not set),hotel_3
7390,19270,126659443.1726469239,1728371107,google,cpc,(not set),hotel_3
7391,19271,1811027136.1728370772,1728371154,(direct),(not set),(not set),hotel_3
7392,19272,1934286762.1728310073,1728371450,google,cpc,(not set),hotel_3
7393,19273,1455697554.1728371544,1728371572,google,cpc,(not set),hotel_3
7394,19275,cea102b5-c364-4207-9b45-72669e78a793,1728371762,google,organic,(not set),hotel_3
7395,19276,2115810453.1728371766,1728371762,google,organic,(not set),hotel_3
7396,19277,165383690.1728371809,1728371868,google,organic,(not set),hotel_3
7397,19278,345272335.1728371854,1728371926,google,cpc,(not set),hotel_3
7398,19279,846105247.1728372351,1728372379,google,organic,(not set),hotel_3
7399,19280,1794337405.1714118600,1728372677,google,cpc,(not set),hotel_3
7400,19281,129914781.1728367128,1728372800,(direct),(not set),(not set),hotel_3
7401,19282,2126063339.1728372938,1728372988,(direct),(not set),(not set),hotel_3
7402,19283,1402064760.1728372936,1728373027,google,cpc,(not set),hotel_3
7403,19284,797046057.1728373063,1728373106,google,cpc,(not set),hotel_3
7404,19285,1504592529.1728373034,1728373126,google,cpc,(not set),hotel_3
7405,19286,2001955417.1725954695,1728373227,google,cpc,(not set),hotel_3
7406,19287,163630723.1720684984,1728373233,google,cpc,(not set),hotel_3
7407,19288,650850040.1728373241,1728373333,google,cpc,(not set),hotel_3
7408,19289,137212637.1723120414,1728373346,facebook,cpc,campaign_1,hotel_3
7409,19290,2126908180.1728367223,1728373354,google,cpc,(not set),hotel_3
7410,19291,2143815186.1728305193,1728373375,google,cpc,(not set),hotel_3
7411,19292,2138002579.1728236221,1728373446,google,organic,(not set),hotel_3
7412,19293,963692461.1728372502,1728373449,google,cpc,(not set),hotel_3
7413,19294,1272554526.1722927188,1728373546,google,cpc,(not set),hotel_3
7414,19295,1617054476.1728373519,1728373596,google,organic,(not set),hotel_3
7415,19296,1139178606.1728372348,1728373683,google,organic,(not set),hotel_3
7416,19297,41908243.1727941210,1728373879,(direct),(not set),(not set),hotel_3
7417,19298,232390708.1721727510,1728373888,ajanlat,newsletter,campaign_15,hotel_3
7418,19299,087e2d03-70dd-45bc-a206-c2f97e176f41,1728374274,,nan,(not set),hotel_3
7419,19300,907094287.1728312086,1728374348,google,cpc,(not set),hotel_3
7420,19301,e98a2a7d-9648-4875-9dda-6ac8edd6a982,1728374274,,nan,(not set),hotel_3
7421,19302,0c5bf376-5358-45fa-97b4-d36d8840178c,1728374274,,nan,(not set),hotel_3
7422,19303,266948130.1728374390,1728374432,google,organic,(not set),hotel_3
7423,19304,368699320.1728374473,1728374870,google,cpc,(not set),hotel_3
7424,19305,896937532.1728374816,1728374892,bing,cpc,campaign_2,hotel_3
7425,19306,1836296386.1728374776,1728375045,(direct),(not set),(not set),hotel_3
7426,19307,1427259360.1728375114,1728375172,google,organic,(not set),hotel_3
7427,19308,214351200.1728375215,1728375254,(direct),(not set),(not set),hotel_3
7428,19309,2086447072.1726071555,1728375487,google,cpc,(not set),hotel_3
7429,19310,2002097859.1728375491,1728375555,google,cpc,(not set),hotel_3
7430,19311,1849196577.1726516874,1728375819,google,cpc,(not set),hotel_3
7431,19312,773014423.1726668245,1728375862,google,cpc,(not set),hotel_3
7432,19313,1680018343.1728375820,1728375869,google,organic,(not set),hotel_3
7433,19314,1759310603.1728318731,1728375948,google,cpc,(not set),hotel_3
7434,19315,768629357.1728375985,1728376049,google,cpc,(not set),hotel_3
7435,19317,1888546887.1728376069,1728376117,(direct),(not set),(not set),hotel_3
7436,19318,854929848.1727601239,1728376468,google,cpc,(not set),hotel_3
7437,19319,237151562.1728376350,1728376501,google,cpc,(not set),hotel_3
7438,19320,134760740.1728376475,1728376640,google,cpc,(not set),hotel_3
7439,19321,871379299.1728374710,1728376749,google,cpc,(not set),hotel_3
7440,19322,439353641.1728376909,1728376926,google,cpc,(not set),hotel_3
7441,19323,34902370.1728377032,1728377047,google,cpc,(not set),hotel_3
7442,19324,1993909687.1714366448,1728377125,google,cpc,(not set),hotel_3
7443,19325,296169475.1728377552,1728377441,google,cpc,(not set),hotel_3
7444,19326,171924605.1718533801,1728377494,facebook,cpc,campaign_1,hotel_3
7445,19327,1041723589.1714122781,1728377519,google,cpc,(not set),hotel_3
7446,19328,246711181.1727172413,1728377530,google,cpc,(not set),hotel_3
7447,19329,1542352025.1714583466,1728377543,securepay.simplepay.hu,referral,(not set),hotel_3
7448,19330,975613985.1728377672,1728377761,google,cpc,(not set),hotel_3
7449,19331,1249778265.1728377721,1728377763,google,cpc,(not set),hotel_3
7450,19333,679725823.1726754403,1728377906,google,cpc,(not set),hotel_3
7451,19334,760687310.1724842621,1728377967,google,cpc,(not set),hotel_3
7452,19335,1279889850.1714122122,1728377973,google,organic,(not set),hotel_3
7453,19336,1667989640.1728378033,1728378078,(direct),(not set),(not set),hotel_3
7454,19337,158229561.1727791833,1728378116,(direct),(not set),(not set),hotel_3
7455,19338,2126908180.1728367223,1728378138,google,cpc,(not set),hotel_3
7456,19339,1089702563.1728378066,1728378360,google,cpc,(not set),hotel_3
7457,19340,1986570385.1728378407,1728378436,google,cpc,(not set),hotel_3
7458,19341,871169998.1728378283,1728378569,google,cpc,(not set),hotel_3
7459,19342,1250757257.1728378489,1728378569,bing,organic,(not set),hotel_3
7460,19343,1373916363.1724316593,1728378583,google,cpc,(not set),hotel_3
7461,19344,128407640.1728378578,1728378610,google,cpc,(not set),hotel_3
7462,19345,1654458700.1728319980,1728378697,google,cpc,(not set),hotel_3
7463,19346,1863501500.1726551670,1728378731,google,cpc,(not+set),hotel_3
7464,19347,990539331.1728378715,1728378750,google,cpc,(not set),hotel_3
7465,19348,1514424600.1728378770,1728378790,google,cpc,(not set),hotel_3
7466,19349,1539917139.1728377606,1728378799,google,cpc,(not set),hotel_3
7467,19350,130054011.1728378787,1728378869,(direct),(not set),(not set),hotel_3
7468,19351,575635303.1726606536,1728379019,google,organic,(not set),hotel_3
7469,19352,952516587.1715600009,1728379021,google,cpc,(not set),hotel_3
7470,19353,1752364618.1728379060,1728379097,google,cpc,(not set),hotel_3
7471,19354,592593505.1728366535,1728379107,google,organic,(not set),hotel_3
7472,19355,1685956341.1728379231,1728379243,google,cpc,(not set),hotel_3
7473,19356,376733440.1728379350,1728379373,google,cpc,(not set),hotel_3
7474,19357,1926466899.1728379280,1728379487,google,cpc,(not set),hotel_3
7475,19358,1719841581.1728379344,1728379499,google,cpc,(not set),hotel_3
7476,19359,336169163.1728379577,1728379673,google,cpc,(not set),hotel_3
7477,19360,2143815186.1728305193,1728379714,google,cpc,(not set),hotel_3
7478,19361,196378121.1728379972,1728380024,google,cpc,(not set),hotel_3
7479,19362,995069104.1728373897,1728380061,google,organic,(not set),hotel_3
7480,19363,1026499091.1727510867,1728380101,,nan,(not set),hotel_3
7481,19364,1379511042.1728380072,1728380138,google,cpc,(not set),hotel_3
7482,19366,345311065.1728380251,1728380279,google,cpc,(not set),hotel_3
7483,19368,748799667.1728380360,1728380374,(direct),(not set),(not set),hotel_3
7484,19369,380057246.1728380344,1728380406,google,cpc,(not set),hotel_3
7485,19370,1163156778.1728294532,1728380630,bing,organic,(not set),hotel_3
7486,19371,1435275265.1727246218,1728380675,google,cpc,(not set),hotel_3
7487,19372,100679656.1728380645,1728380706,google,cpc,(not set),hotel_3
7488,19373,661184465.1728380789,1728380801,(direct),(not set),(not set),hotel_3
7489,19374,1631688206.1728380918,1728380930,google,cpc,(not set),hotel_3
7490,19375,2126908180.1728367223,1728380953,google,cpc,(not set),hotel_3
7491,19376,613694435.1713514309,1728380965,google,organic,(not set),hotel_3
7492,19377,1888310775.1728381031,1728381063,google,organic,(not set),hotel_3
7493,19378,904035585.1728381216,1728381244,(direct),(not set),(not set),hotel_3
7494,19379,1953752955.1728381164,1728381318,google,cpc,(not set),hotel_3
7495,19380,2094173835.1728381445,1728381480,google,cpc,(not set),hotel_3
7496,19381,1645399299.1727956478,1728381624,google,cpc,(not set),hotel_3
7497,19382,613235688.1728381801,1728381874,(direct),(not set),(not set),hotel_3
7498,19383,510856130.1728381997,1728382044,google,cpc,(not set),hotel_3
7499,19384,1764078513.1725129592,1728382217,google,cpc,(not set),hotel_3
7500,19385,1550189636.1728382318,1728382361,google,cpc,(not set),hotel_3
7501,19386,1469581334.1724764859,1728382597,google,cpc,(not set),hotel_3
7502,19387,723505232.1727433569,1728382922,google,cpc,(not set),hotel_3
7503,19388,1472284528.1728382915,1728382991,google,cpc,(not set),hotel_3
7504,19389,727368364.1728382974,1728383046,google,cpc,(not set),hotel_3
7505,19390,2139143886.1715780641,1728383057,google,cpc,(not set),hotel_3
7506,19391,1739614922.1727788515,1728383066,google,cpc,hu_brand,hotel_3
7507,19392,1940532472.1728382219,1728383132,google,cpc,(not set),hotel_3
7508,19393,475111710.1728381734,1728383340,google,organic,(not set),hotel_3
7509,19394,1029598640.1728383424,1728383440,google,cpc,(not set),hotel_3
7510,19395,905731267.1728383555,1728383768,(direct),(not set),(not set),hotel_3
7511,19399,1661044994.1728384674,1728384747,google,cpc,(not set),hotel_3
7512,19400,2126908180.1728367223,1728385060,google,cpc,(not set),hotel_3
7513,19401,1874442491.1725277200,1728385161,l.facebook.com,referral,(not set),hotel_3
7514,19402,1706074451.1723732956,1728385245,google,cpc,(not set),hotel_3
7515,19403,689047832.1728385226,1728385346,google,cpc,(not set),hotel_3
7516,19404,1164618816.1728385576,1728385594,google,cpc,(not set),hotel_3
7517,19405,1876103837.1725476332,1728385765,google,cpc,(not set),hotel_3
7518,19406,1600372383.1728385742,1728385773,google,cpc,(not set),hotel_3
7519,19407,1330461625.1723105782,1728386110,google,cpc,(not set),hotel_3
7520,19408,789952075.1728386156,1728386174,google,cpc,(not set),hotel_3
7521,19409,2021686272.1715778645,1728386180,,nan,(not set),hotel_3
7522,19410,1330461625.1723105782,1728386332,google,cpc,(not set),hotel_3
7523,19411,130594348.1728386269,1728386342,google,organic,(not set),hotel_3
7524,19412,260642298.1725548205,1728386358,google,cpc,(not set),hotel_3
7525,19413,701515549.1728385113,1728386432,google,cpc,(not set),hotel_3
7526,19414,98132179.1728386373,1728386590,google,cpc,(not set),hotel_3
7527,19415,1660419261.1728386462,1728386591,google,cpc,(not set),hotel_3
7528,19416,2009079677.1728386683,1728386707,google,organic,(not set),hotel_3
7529,19417,1699888850.1728386567,1728386710,google,cpc,(not set),hotel_3
7530,19418,345311065.1728380251,1728386770,google,cpc,(not set),hotel_3
7531,19419,1915042098.1728386910,1728386937,google,cpc,(not set),hotel_3
7532,19420,75661847.1728386916,1728386965,(direct),(not set),(not set),hotel_3
