"date";"utm_source_and_medium";"utm_campaign";"user_count";"session_count"
"2024-09-24";"youtube.com / referral";"(referral)";"1";"1"
"2024-09-24";"fb / paid";"campaign_8";"1";"1"
"2024-09-24";"fb / paid";"campaign_46";"1";"1"
"2024-09-24";"ig / paid";"campaign_58";"1";"1"
"2024-09-24";"bing / cpc";"campaign_42";"1";"1"
"2024-09-24";"google / cpc";"campaign_34";"1";"1"
"2024-09-24";"bing / cpc";"campaign_40";"0";"1"
"2024-09-24";"facebook / cpc";"campaign_1";"1";"1"
"2024-09-24";"source_17";"hirlevel_c9";"1";"1"
"2024-09-25";"google / cpc";"hu_brand";"133";"151"
"2024-09-25";"source_17";"hirlevel_c9";"1";"1"
"2024-09-25";"google / cpc";"(not set)";"161";"191"
"2024-09-25";"facebook / cpc";"campaign_18";"163";"165"
"2024-09-25";"google / organic";"(organic)";"136";"159"
"2024-09-25";"(not set)";"(not set)";"487";"614"
"2024-09-25";"google / cpc";"campaign_16";"114";"135"
"2024-09-25";"facebook / cpc";"campaign_14";"126";"131"
"2024-09-25";"google / cpc";"campaign_15";"81";"89"
"2024-09-25";"l.facebook.com / referral";"(referral)";"39";"56"
"2024-09-25";"google / cpc";"hu_pmax_brand";"47";"49"
"2024-09-25";"m.facebook.com / referral";"(referral)";"38";"41"
"2024-09-25";"google / cpc";"campaign_19";"26";"28"
"2024-09-25";"lm.facebook.com / referral";"(referral)";"25";"25"
"2024-09-25";"bing / cpc";"campaign_9";"24";"25"
"2024-09-25";"ajanlat / offline";"campaign_2";"14";"24"
"2024-09-25";"redir.d-edgeconnect.media / referral";"(referral)";"12";"20"
"2024-09-25";"ntp.msn.com / referral";"(referral)";"10";"15"
"2024-09-25";"facebook / cpc";"campaign_21";"15";"15"
"2024-09-25";"bing / organic";"(organic)";"9";"11"
"2024-09-25";"msn.com / referral";"(referral)";"11";"11"
"2024-09-25";"googleads.g.doubleclick.net / referral";"(referral)";"0";"10"
"2024-09-25";"source_1";"(referral)";"10";"10"
"2024-09-25";"bing / cpc";"campaign_35";"4";"9"
"2024-09-25";"bing / cpc";"campaign_28";"7";"9"
"2024-09-25";"google / cpc";"(organic)";"3";"8"
"2024-09-25";"google / cpc";"campaign_20";"2";"8"
"2024-09-25";"google / cpc";"campaign_26";"4";"8"
"2024-09-25";"phone / offline";"proposal-by-phone";"3";"7"
"2024-09-25";"l.instagram.com / referral";"(referral)";"4";"6"
"2024-09-25";"google / organic";"(not set)";"4";"5"
"2024-09-25";"bing / cpc";"campaign_31";"4";"5"
"2024-09-25";"bing / cpc";"campaign_29";"5";"5"
"2024-09-25";"ajanlat / offline";"proposal-by-phone";"4";"5"
"2024-09-25";"email / offline";"proposal-by-phone";"3";"5"
"2024-09-25";"google / cpc";"(referral)";"4";"4"
"2024-09-25";"ig / paid";"campaign_58";"0";"3"
"2024-09-25";"google / cpc";"campaign_30";"2";"3"
"2024-09-25";"bing / cpc";"campaign_45";"0";"3"
"2024-09-25";"google / cpc";"campaign_43";"1";"3"
"2024-09-25";"google / cpc";"campaign_25";"2";"3"
"2024-09-25";"google / cpc";"campaign_22";"0";"3"
"2024-09-25";"(direct) / (none)";"(not set)";"2";"2"
"2024-09-25";"seznam / organic";"(organic)";"1";"2"
"2024-09-25";"app.zoomsphere.com / referral";"(referral)";"2";"2"
"2024-09-25";"trc.taboola.com / referral";"(referral)";"1";"2"
"2024-09-25";"zadir.hu / referral";"(referral)";"1";"2"
"2024-09-25";"fb / paid";"campaign_47";"1";"2"
"2024-09-25";"google / cpc";"campaign_17";"1";"2"
"2024-09-25";"source_11";"campaign_48";"1";"2"
"2024-09-25";"google / cpc";"campaign_23";"0";"2"
"2024-09-25";"google / cpc";"campaign_24";"1";"2"
"2024-09-25";"ajanlat / email";"campaign_7";"2";"2"
"2024-09-25";"google / cpc";"utm_campaign";"2";"2"
"2024-09-25";"source_1";"(not set)";"0";"1"
"2024-09-25";"(direct) / (none)";"(not+set)";"1";"1"
"2024-09-25";"yahoo / organic";"(organic)";"1";"1"
"2024-09-25";"source_18";"(referral)";"1";"1"
"2024-09-25";"source_19";"(referral)";"1";"1"
"2024-09-25";"hcemm.eu / referral";"(referral)";"1";"1"
"2024-09-25";"mail.google.com / referral";"(referral)";"1";"1"
"2024-09-25";"morgens.hu / referral";"(referral)";"1";"1"
"2024-09-25";"outlook.live.com / referral";"(referral)";"1";"1"
"2024-09-25";"fb / paid";"campaign_46";"0";"1"
"2024-09-25";"bing / cpc";"campaign_42";"1";"1"
"2024-09-25";"source_11";"campaign_4";"1";"1"
"2024-09-25";"bing / cpc";"campaign_33";"0";"1"
"2024-09-25";"google / cpc";"campaign_27";"0";"1"
"2024-09-25";"bing / cpc";"campaign_38";"0";"1"
"2024-09-25";"facebook / cpc";"campaign_1";"0";"1"
"2024-09-25";"(direct) / (none)";"(direct)";"210";"240"
"2024-09-26";"google / cpc";"campaign_17";"0";"3"
"2024-09-26";"(direct) / (none)";"(direct)";"366";"406"
"2024-09-26";"google / organic";"(organic)";"164";"189"
"2024-09-26";"facebook / cpc";"campaign_18";"156";"170"
"2024-09-26";"facebook / cpc";"campaign_14";"149";"154"
"2024-09-26";"google / cpc";"(not set)";"120";"153"
"2024-09-26";"google / cpc";"campaign_16";"108";"144"
"2024-09-26";"google / cpc";"hu_brand";"117";"137"
"2024-09-26";"google / cpc";"campaign_15";"108";"121"
"2024-09-26";"google / cpc";"hu_pmax_brand";"54";"65"
"2024-09-26";"l.facebook.com / referral";"(referral)";"58";"59"
"2024-09-26";"m.facebook.com / referral";"(referral)";"28";"30"
"2024-09-26";"source_1";"(referral)";"12";"27"
"2024-09-26";"google / cpc";"campaign_19";"19";"24"
"2024-09-26";"ntp.msn.com / referral";"(referral)";"11";"23"
"2024-09-26";"facebook / cpc";"campaign_21";"13";"20"
"2024-09-26";"ajanlat / offline";"campaign_2";"10";"17"
"2024-09-26";"lm.facebook.com / referral";"(referral)";"16";"16"
"2024-09-26";"bing / cpc";"campaign_9";"15";"16"
"2024-09-26";"google / cpc";"(organic)";"6";"15"
"2024-09-26";"redir.d-edgeconnect.media / referral";"(referral)";"8";"13"
"2024-09-26";"phone / offline";"proposal-by-phone";"4";"11"
"2024-09-26";"l.instagram.com / referral";"(referral)";"5";"9"
"2024-09-26";"bing / cpc";"campaign_35";"7";"9"
"2024-09-26";"bing / cpc";"campaign_28";"7";"9"
"2024-09-26";"bing / cpc";"campaign_29";"4";"9"
"2024-09-26";"google / cpc";"campaign_30";"5";"8"
"2024-09-26";"email.seznam.cz / referral";"(referral)";"2";"7"
"2024-09-26";"msn.com / referral";"(referral)";"7";"7"
"2024-09-26";"ajanlat / offline";"proposal-by-phone";"6";"7"
"2024-09-26";"google / cpc";"campaign_20";"3";"6"
"2024-09-26";"source_11";"campaign_4";"5";"6"
"2024-09-26";"google / cpc";"campaign_26";"6";"6"
"2024-09-26";"email / offline";"proposal-by-phone";"2";"6"
"2024-09-26";"bing / organic";"(organic)";"5";"5"
"2024-09-26";"hcemm.eu / referral";"(referral)";"4";"5"
"2024-09-26";"zadir.hu / referral";"(referral)";"2";"5"
"2024-09-26";"bing / cpc";"campaign_31";"3";"4"
"2024-09-26";"source_22";"(referral)";"1";"3"
"2024-09-26";"instagram.com / referral";"(referral)";"3";"3"
"2024-09-26";"bing / cpc";"campaign_42";"2";"3"
"2024-09-26";"(not set)";"(not set)";"511";"659"
"2024-09-26";"ajanlat / email";"campaign_7";"3";"3"
"2024-09-26";"google / organic";"(not set)";"1";"2"
"2024-09-26";"source_21";"(referral)";"1";"2"
"2024-09-26";"app.zoomsphere.com / referral";"(referral)";"1";"2"
"2024-09-26";"mail.google.com / referral";"(referral)";"2";"2"
"2024-09-26";"google / cpc";"campaign_25";"1";"2"
"2024-09-26";"bing / cpc";"campaign_33";"1";"2"
"2024-09-26";"google / cpc";"campaign_34";"2";"2"
"2024-09-26";"google / cpc";"campaign_22";"2";"2"
"2024-09-26";"google / cpc";"utm_campaign";"2";"2"
"2024-09-26";"(direct) / (none)";"(not set)";"1";"1"
"2024-09-26";"ecosia.org / organic";"(organic)";"1";"1"
"2024-09-26";"seznam / organic";"(organic)";"1";"1"
"2024-09-26";"source_6";"(referral)";"1";"1"
"2024-09-26";"source_20";"(referral)";"1";"1"
"2024-09-26";"connexservice.com / referral";"(referral)";"1";"1"
"2024-09-26";"economica.net / referral";"(referral)";"1";"1"
"2024-09-26";"glamour.hu / referral";"(referral)";"1";"1"
"2024-09-26";"gmail.hu / referral";"(referral)";"1";"1"
"2024-09-26";"google / cpc";"(referral)";"1";"1"
"2024-09-26";"googleads.g.doubleclick.net / referral";"(referral)";"0";"1"
"2024-09-26";"link.azet.sk / referral";"(referral)";"1";"1"
"2024-09-26";"source_12";"(referral)";"1";"1"
"2024-09-26";"t.post.sme.sk / referral";"(referral)";"1";"1"
"2024-09-26";"webmail.telekom.hu / referral";"(referral)";"1";"1"
"2024-09-26";"fb / paid";"campaign_46";"0";"1"
"2024-09-26";"bing / cpc";"campaign_32";"0";"1"
"2024-09-26";"google / cpc";"campaign_43";"1";"1"
"2024-09-26";"source_11";"campaign_48";"1";"1"
"2024-09-26";"google / cpc";"campaign_27";"1";"1"
"2024-09-26";"google / cpc";"campaign_51";"1";"1"
"2024-09-26";"facebook / cpc";"campaign_1";"0";"1"
"2024-09-26";"source_16";"hirlevel_c6";"1";"1"
"2024-09-26";"source_9";"hirlevel_c5";"1";"1"
"2024-09-26";"source_9";"hirlevel_c3";"1";"1"
"2024-09-27";"(not set)";"(not set)";"438";"554"
"2024-09-27";"(direct) / (none)";"(direct)";"285";"328"
"2024-09-27";"google / organic";"(organic)";"138";"157"
"2024-09-27";"google / cpc";"hu_brand";"115";"134"
"2024-09-27";"google / cpc";"(not set)";"112";"131"
"2024-09-27";"google / cpc";"campaign_16";"100";"118"
"2024-09-27";"google / cpc";"campaign_15";"86";"91"
"2024-09-27";"facebook / cpc";"campaign_14";"84";"88"
"2024-09-27";"facebook / cpc";"campaign_18";"34";"56"
"2024-09-27";"google / cpc";"hu_pmax_brand";"47";"51"
"2024-09-27";"l.facebook.com / referral";"(referral)";"17";"28"
"2024-09-27";"google / cpc";"campaign_19";"21";"23"
"2024-09-27";"ntp.msn.com / referral";"(referral)";"19";"22"
"2024-09-27";"bing / cpc";"campaign_9";"15";"17"
"2024-09-27";"source_1";"(referral)";"9";"16"
"2024-09-27";"redir.d-edgeconnect.media / referral";"(referral)";"13";"15"
"2024-09-27";"facebook / cpc";"campaign_21";"15";"15"
"2024-09-27";"google / cpc";"(organic)";"6";"12"
"2024-09-27";"m.facebook.com / referral";"(referral)";"9";"12"
"2024-09-27";"msn.com / referral";"(referral)";"8";"12"
"2024-09-27";"google / cpc";"campaign_26";"9";"12"
"2024-09-27";"bing / cpc";"campaign_29";"7";"9"
"2024-09-27";"ajanlat / offline";"campaign_2";"2";"8"
"2024-09-27";"bing / cpc";"campaign_35";"4";"7"
"2024-09-27";"google / organic";"(not set)";"3";"6"
"2024-09-27";"bing / organic";"(organic)";"5";"6"
"2024-09-27";"lm.facebook.com / referral";"(referral)";"5";"6"
"2024-09-27";"bing / cpc";"campaign_28";"3";"6"
"2024-09-27";"google / cpc";"utm_campaign";"4";"6"
"2024-09-27";"bing / cpc";"campaign_31";"3";"4"
"2024-09-27";"google / cpc";"campaign_17";"2";"4"
"2024-09-27";"phone / offline";"proposal-by-phone";"4";"4"
"2024-09-27";"(direct) / (none)";"(not set)";"1";"3"
"2024-09-27";"google / cpc";"campaign_30";"2";"3"
"2024-09-27";"email / offline";"proposal-by-phone";"2";"3"
"2024-09-27";"source_6";"(referral)";"2";"2"
"2024-09-27";"source_10";"(referral)";"2";"2"
"2024-09-27";"email.seznam.cz / referral";"(referral)";"2";"2"
"2024-09-27";"google / cpc";"(referral)";"0";"2"
"2024-09-27";"instagram.com / referral";"(referral)";"2";"2"
"2024-09-27";"webmail.telekom.hu / referral";"(referral)";"2";"2"
"2024-09-27";"zadir.hu / referral";"(referral)";"0";"2"
"2024-09-27";"google / cpc";"campaign_20";"1";"2"
"2024-09-27";"bing / cpc";"campaign_42";"2";"2"
"2024-09-27";"google / cpc";"campaign_25";"1";"2"
"2024-09-27";"facebook / cpc";"campaign_1";"2";"2"
"2024-09-27";"source_17";"hirlevel_c9";"0";"2"
"2024-09-27";"loyalty / email";"loyalty-email";"1";"2"
"2024-09-27";"ajanlat / email";"campaign_7";"0";"2"
"2024-09-27";"ajanlat / offline";"proposal-by-phone";"1";"2"
"2024-09-27";"m.facebook.com / referral";"(not set)";"1";"1"
"2024-09-27";"yahoo / organic";"(organic)";"0";"1"
"2024-09-27";"3c-bap.gmx.net / referral";"(referral)";"1";"1"
"2024-09-27";"app.zoomsphere.com / referral";"(referral)";"1";"1"
"2024-09-27";"de.search.yahoo.com / referral";"(referral)";"1";"1"
"2024-09-27";"drei.at / referral";"(referral)";"1";"1"
"2024-09-27";"glamour.hu / referral";"(referral)";"1";"1"
"2024-09-27";"gmail.hu / referral";"(referral)";"1";"1"
"2024-09-27";"hcemm.eu / referral";"(referral)";"1";"1"
"2024-09-27";"source_13";"(referral)";"1";"1"
"2024-09-27";"kapu.hu / referral";"(referral)";"1";"1"
"2024-09-27";"kereso.startlap.hu / referral";"(referral)";"1";"1"
"2024-09-27";"l.instagram.com / referral";"(referral)";"1";"1"
"2024-09-27";"mail.centrum.cz / referral";"(referral)";"1";"1"
"2024-09-27";"morgens.hu / referral";"(referral)";"1";"1"
"2024-09-27";"t-amail.centrum.cz / referral";"(referral)";"1";"1"
"2024-09-27";"trc.taboola.com / referral";"(referral)";"1";"1"
"2024-09-27";"bing / cpc";"campaign_37";"1";"1"
"2024-09-27";"google / cpc";"campaign_43";"0";"1"
"2024-09-27";"source_11";"campaign_48";"1";"1"
"2024-09-27";"source_11";"campaign_4";"1";"1"
"2024-09-27";"google / cpc";"campaign_27";"1";"1"
"2024-09-27";"google / cpc";"campaign_34";"1";"1"
"2024-09-27";"google / cpc";"campaign_53";"1";"1"
"2024-09-27";"bing / cpc";"campaign_39";"1";"1"
"2024-09-28";"google / cpc";"campaign_19";"14";"17"
"2024-09-28";"(direct) / (none)";"(direct)";"252";"290"
"2024-09-28";"google / organic";"(organic)";"112";"134"
"2024-09-28";"google / cpc";"campaign_16";"103";"124"
"2024-09-28";"google / cpc";"(not set)";"94";"107"
"2024-09-28";"google / cpc";"hu_brand";"89";"105"
"2024-09-28";"facebook / cpc";"campaign_14";"97";"103"
"2024-09-28";"google / cpc";"campaign_15";"85";"93"
"2024-09-28";"google / cpc";"hu_pmax_brand";"48";"53"
"2024-09-28";"facebook / cpc";"campaign_18";"41";"44"
"2024-09-28";"bing / cpc";"campaign_9";"21";"24"
"2024-09-28";"l.facebook.com / referral";"(referral)";"21";"21"
"2024-09-28";"redir.d-edgeconnect.media / referral";"(referral)";"12";"19"
"2024-09-28";"google / cpc";"(organic)";"12";"18"
"2024-09-28";"(not set)";"(not set)";"376";"505"
"2024-09-28";"facebook / cpc";"campaign_21";"15";"15"
"2024-09-28";"source_1";"(referral)";"7";"9"
"2024-09-28";"msn.com / referral";"(referral)";"6";"9"
"2024-09-28";"ajanlat / offline";"campaign_2";"5";"9"
"2024-09-28";"m.facebook.com / referral";"(referral)";"8";"8"
"2024-09-28";"bing / cpc";"campaign_29";"6";"8"
"2024-09-28";"instagram.com / referral";"(referral)";"7";"7"
"2024-09-28";"google / cpc";"campaign_30";"7";"7"
"2024-09-28";"google / cpc";"campaign_26";"7";"7"
"2024-09-28";"bing / organic";"(organic)";"3";"6"
"2024-09-28";"ntp.msn.com / referral";"(referral)";"6";"6"
"2024-09-28";"l.instagram.com / referral";"(referral)";"4";"5"
"2024-09-28";"ajanlat / offline";"proposal-by-phone";"3";"5"
"2024-09-28";"email / offline";"proposal-by-phone";"4";"5"
"2024-09-28";"seznam / organic";"(organic)";"4";"4"
"2024-09-28";"google / cpc";"campaign_20";"2";"4"
"2024-09-28";"(direct) / (none)";"(not set)";"2";"3"
"2024-09-28";"google / organic";"(not set)";"3";"3"
"2024-09-28";"email.seznam.cz / referral";"(referral)";"1";"3"
"2024-09-28";"bing / cpc";"campaign_31";"3";"3"
"2024-09-28";"bing / cpc";"campaign_42";"3";"3"
"2024-09-28";"bing / cpc";"campaign_28";"3";"3"
"2024-09-28";"source_9";"hirlevel_c3";"2";"3"
"2024-09-28";"loyalty / email";"loyalty-email";"2";"3"
"2024-09-28";"hcemm.eu / referral";"(referral)";"2";"2"
"2024-09-28";"source_22";"(referral)";"0";"2"
"2024-09-28";"outlook.live.com / referral";"(referral)";"1";"2"
"2024-09-28";"source_7";"(referral)";"1";"2"
"2024-09-28";"ecosia.org / organic";"(organic)";"0";"1"
"2024-09-28";"app.zoomsphere.com / referral";"(referral)";"0";"1"
"2024-09-28";"glamour.hu / referral";"(referral)";"0";"1"
"2024-09-28";"googleads.g.doubleclick.net / referral";"(referral)";"1";"1"
"2024-09-28";"ingatlan.com / referral";"(referral)";"1";"1"
"2024-09-28";"source_13";"(referral)";"1";"1"
"2024-09-28";"kereso.startlap.hu / referral";"(referral)";"1";"1"
"2024-09-28";"link.azet.sk / referral";"(referral)";"0";"1"
"2024-09-28";"lm.facebook.com / referral";"(referral)";"1";"1"
"2024-09-28";"mail.centrum.cz / referral";"(referral)";"1";"1"
"2024-09-28";"mail.google.com / referral";"(referral)";"0";"1"
"2024-09-28";"source_12";"(referral)";"1";"1"
"2024-09-28";"origo.hu / referral";"(referral)";"1";"1"
"2024-09-28";"romaniatv.net / referral";"(referral)";"1";"1"
"2024-09-28";"trc.taboola.com / referral";"(referral)";"1";"1"
"2024-09-28";"bing / cpc";"campaign_45";"1";"1"
"2024-09-28";"google / cpc";"campaign_17";"1";"1"
"2024-09-28";"google / cpc";"campaign_25";"1";"1"
"2024-09-28";"source_11";"campaign_48";"0";"1"
"2024-09-28";"google / cpc";"campaign_34";"1";"1"
"2024-09-28";"bing / cpc";"campaign_35";"0";"1"
"2024-09-28";"ajanlat / email";"campaign_7";"0";"1"
"2024-09-28";"phone / offline";"proposal-by-phone";"1";"1"
"2024-09-28";"google / cpc";"utm_campaign";"1";"1"
"2024-09-29";"(not set)";"(not set)";"421";"556"
"2024-09-29";"(direct) / (none)";"(direct)";"254";"281"
"2024-09-29";"google / cpc";"(not set)";"126";"147"
"2024-09-29";"google / cpc";"campaign_16";"113";"138"
"2024-09-29";"google / organic";"(organic)";"110";"130"
"2024-09-29";"google / cpc";"hu_brand";"109";"128"
"2024-09-29";"google / cpc";"campaign_15";"116";"123"
"2024-09-29";"facebook / cpc";"campaign_14";"108";"111"
"2024-09-29";"google / cpc";"hu_pmax_brand";"70";"78"
"2024-09-29";"google / cpc";"campaign_19";"27";"33"
"2024-09-29";"l.facebook.com / referral";"(referral)";"19";"27"
"2024-09-29";"facebook / cpc";"campaign_18";"16";"24"
"2024-09-29";"facebook / cpc";"campaign_21";"22";"22"
"2024-09-29";"redir.d-edgeconnect.media / referral";"(referral)";"10";"18"
"2024-09-29";"source_1";"(referral)";"9";"14"
"2024-09-29";"m.facebook.com / referral";"(referral)";"12";"14"
"2024-09-29";"phone / offline";"proposal-by-phone";"7";"10"
"2024-09-29";"email / offline";"proposal-by-phone";"1";"9"
"2024-09-29";"lm.facebook.com / referral";"(referral)";"6";"8"
"2024-09-29";"instagram.com / referral";"(referral)";"6";"7"
"2024-09-29";"bing / cpc";"campaign_31";"6";"7"
"2024-09-29";"google / cpc";"campaign_26";"3";"7"
"2024-09-29";"ntp.msn.com / referral";"(referral)";"5";"6"
"2024-09-29";"bing / cpc";"campaign_28";"4";"6"
"2024-09-29";"ajanlat / offline";"campaign_2";"5";"6"
"2024-09-29";"bing / cpc";"campaign_42";"2";"5"
"2024-09-29";"bing / cpc";"campaign_29";"3";"5"
"2024-09-29";"google / cpc";"(organic)";"2";"4"
"2024-09-29";"msn.com / referral";"(referral)";"1";"4"
"2024-09-29";"google / cpc";"campaign_30";"3";"4"
"2024-09-29";"bing / cpc";"campaign_35";"2";"4"
"2024-09-29";"ajanlat / offline";"proposal-by-phone";"1";"4"
"2024-09-29";"seznam / organic";"(organic)";"3";"3"
"2024-09-29";"3c-bap.gmx.net / referral";"(referral)";"0";"3"
"2024-09-29";"l.instagram.com / referral";"(referral)";"3";"3"
"2024-09-29";"origo.hu / referral";"(referral)";"3";"3"
"2024-09-29";"source_16";"hirlevel_c6";"3";"3"
"2024-09-29";"glamour.hu / referral";"(referral)";"2";"2"
"2024-09-29";"webmail.telekom.hu / referral";"(referral)";"0";"2"
"2024-09-29";"bing / cpc";"campaign_9";"0";"2"
"2024-09-29";"ajanlat / email";"campaign_7";"1";"2"
"2024-09-29";"bing / organic";"(organic)";"1";"1"
"2024-09-29";"click.pstmrk.it / referral";"(referral)";"1";"1"
"2024-09-29";"dailybusiness.ro / referral";"(referral)";"1";"1"
"2024-09-29";"freedreams.ch / referral";"(referral)";"1";"1"
"2024-09-29";"gmail.hu / referral";"(referral)";"1";"1"
"2024-09-29";"mail.centrum.cz / referral";"(referral)";"1";"1"
"2024-09-29";"outlook.live.com / referral";"(referral)";"1";"1"
"2024-09-29";"penzcentrum.hu / referral";"(referral)";"1";"1"
"2024-09-29";"trc.taboola.com / referral";"(referral)";"0";"1"
"2024-09-29";"source_7";"(referral)";"1";"1"
"2024-09-29";"google / cpc";"campaign_20";"0";"1"
"2024-09-29";"google / cpc";"campaign_17";"0";"1"
"2024-09-29";"source_11";"campaign_4";"1";"1"
"2024-09-29";"bing / cpc";"campaign_33";"1";"1"
"2024-09-29";"google / cpc";"campaign_34";"0";"1"
"2024-09-29";"bing / cpc";"campaign_39";"0";"1"
"2024-09-29";"source_9";"hirlevel_c5";"1";"1"
"2024-09-29";"google / cpc";"utm_campaign";"0";"1"
"2024-09-30";"(not set)";"(not set)";"430";"565"
"2024-09-30";"(direct) / (none)";"(direct)";"213";"258"
"2024-09-30";"google / organic";"(organic)";"177";"200"
"2024-09-30";"google / cpc";"campaign_16";"112";"135"
"2024-09-30";"google / cpc";"hu_brand";"116";"135"
"2024-09-30";"google / cpc";"(not set)";"102";"125"
"2024-09-30";"google / cpc";"campaign_15";"109";"118"
"2024-09-30";"facebook / cpc";"campaign_14";"84";"87"
"2024-09-30";"google / cpc";"hu_pmax_brand";"70";"75"
"2024-09-30";"l.facebook.com / referral";"(referral)";"23";"30"
"2024-09-30";"facebook / cpc";"campaign_21";"26";"27"
"2024-09-30";"m.facebook.com / referral";"(referral)";"26";"26"
"2024-09-30";"google / cpc";"campaign_19";"20";"22"
"2024-09-30";"redir.d-edgeconnect.media / referral";"(referral)";"8";"13"
"2024-09-30";"ajanlat / offline";"campaign_2";"5";"13"
"2024-09-30";"source_1";"(referral)";"8";"12"
"2024-09-30";"ntp.msn.com / referral";"(referral)";"8";"12"
"2024-09-30";"lm.facebook.com / referral";"(referral)";"10";"11"
"2024-09-30";"bing / cpc";"campaign_9";"0";"11"
"2024-09-30";"bing / cpc";"campaign_29";"6";"11"
"2024-09-30";"google / cpc";"campaign_26";"6";"11"
"2024-09-30";"facebook / cpc";"campaign_18";"5";"10"
"2024-09-30";"bing / organic";"(organic)";"3";"9"
"2024-09-30";"google / cpc";"(organic)";"4";"9"
"2024-09-30";"bing / cpc";"campaign_31";"6";"9"
"2024-09-30";"bing / cpc";"campaign_28";"7";"9"
"2024-09-30";"(direct) / (none)";"(not set)";"4";"8"
"2024-09-30";"msn.com / referral";"(referral)";"2";"6"
"2024-09-30";"google / organic";"(not set)";"5";"5"
"2024-09-30";"seznam / organic";"(organic)";"4";"5"
"2024-09-30";"ajanlat / email";"campaign_7";"4";"5"
"2024-09-30";"phone / offline";"proposal-by-phone";"4";"5"
"2024-09-30";"google / cpc";"campaign_30";"2";"4"
"2024-09-30";"ajanlat / offline";"proposal-by-phone";"1";"4"
"2024-09-30";"source_12";"(referral)";"0";"3"
"2024-09-30";"pl.search.yahoo.com / referral";"(referral)";"1";"3"
"2024-09-30";"romaniatv.net / referral";"(referral)";"2";"3"
"2024-09-30";"bing / cpc";"campaign_35";"3";"3"
"2024-09-30";"loyalty / email";"loyalty-email";"2";"3"
"2024-09-30";"source_1";"(not set)";"2";"2"
"2024-09-30";"app.zoomsphere.com / referral";"(referral)";"2";"2"
"2024-09-30";"email.seznam.cz / referral";"(referral)";"2";"2"
"2024-09-30";"ingatlan.com / referral";"(referral)";"0";"2"
"2024-09-30";"email / offline";"proposal-by-phone";"1";"2"
"2024-09-30";"source_6";"(referral)";"1";"1"
"2024-09-30";"borsonline.hu / referral";"(referral)";"1";"1"
"2024-09-30";"glamour.hu / referral";"(referral)";"1";"1"
"2024-09-30";"hcemm.eu / referral";"(referral)";"1";"1"
"2024-09-30";"hotelcms.hu / referral";"(referral)";"1";"1"
"2024-09-30";"source_22";"(referral)";"1";"1"
"2024-09-30";"index.hu / referral";"(referral)";"1";"1"
"2024-09-30";"kereso.startlap.hu / referral";"(referral)";"1";"1"
"2024-09-30";"l.instagram.com / referral";"(referral)";"0";"1"
"2024-09-30";"m.hvg.hu / referral";"(referral)";"1";"1"
"2024-09-30";"magyarnemzet.hu / referral";"(referral)";"1";"1"
"2024-09-30";"nepszava.hu / referral";"(referral)";"1";"1"
"2024-09-30";"noklapja.hu / referral";"(referral)";"1";"1"
"2024-09-30";"origo.hu / referral";"(referral)";"0";"1"
"2024-09-30";"trc.taboola.com / referral";"(referral)";"1";"1"
"2024-09-30";"zadir.hu / referral";"(referral)";"1";"1"
"2024-09-30";"google / cpc";"campaign_54";"1";"1"
"2024-09-30";"google / cpc";"campaign_20";"0";"1"
"2024-09-30";"google / cpc";"campaign_17";"1";"1"
"2024-09-30";"google / cpc";"campaign_25";"1";"1"
"2024-09-30";"google / cpc";"campaign_34";"1";"1"
"2024-09-30";"google / cpc";"campaign_24";"1";"1"
"2024-10-01";"(not set)";"(not set)";"364";"428"
"2024-10-01";"(direct) / (none)";"(direct)";"147";"180"
"2024-10-01";"google / cpc";"campaign_15";"140";"154"
"2024-10-01";"google / organic";"(organic)";"124";"140"
"2024-10-01";"google / cpc";"(not set)";"111";"134"
"2024-10-01";"google / cpc";"campaign_16";"96";"115"
"2024-10-01";"google / cpc";"hu_brand";"93";"110"
"2024-10-01";"facebook / cpc";"campaign_14";"61";"65"
"2024-10-01";"google / cpc";"hu_pmax_brand";"57";"58"
"2024-10-01";"google / cpc";"campaign_17";"39";"41"
"2024-10-01";"google / cpc";"campaign_19";"20";"28"
"2024-10-01";"ntp.msn.com / referral";"(referral)";"17";"21"
"2024-10-01";"m.facebook.com / referral";"(referral)";"18";"19"
"2024-10-01";"google / cpc";"campaign_20";"18";"19"
"2024-10-01";"facebook / cpc";"campaign_18";"18";"18"
"2024-10-01";"facebook / cpc";"campaign_21";"17";"18"
"2024-10-01";"l.facebook.com / referral";"(referral)";"15";"15"
"2024-10-01";"source_1";"(referral)";"12";"14"
"2024-10-01";"ajanlat / offline";"campaign_2";"11";"14"
"2024-10-01";"msn.com / referral";"(referral)";"14";"13"
"2024-10-01";"redir.d-edgeconnect.media / referral";"(referral)";"9";"9"
"2024-10-01";"bing / cpc";"campaign_31";"5";"8"
"2024-10-01";"bing / cpc";"campaign_28";"6";"8"
"2024-10-01";"bing / cpc";"campaign_29";"6";"8"
"2024-10-01";"google / cpc";"campaign_26";"6";"8"
"2024-10-01";"google / cpc";"(organic)";"5";"7"
"2024-10-01";"outlook.live.com / referral";"(referral)";"7";"7"
"2024-10-01";"google / cpc";"campaign_23";"7";"7"
"2024-10-01";"bing / organic";"(organic)";"4";"6"
"2024-10-01";"bing / cpc";"campaign_42";"2";"5"
"2024-10-01";"ajanlat / offline";"proposal-by-phone";"2";"5"
