"id";"search_log_room_id";"age";"baby_bed"
"6009";"15959";"7";"0"
"6010";"15959";"10";"0"
"6011";"15960";"7";"0"
"6015";"15968";"5";"0"
"6016";"15985";"0";"1"
"6017";"15990";"10";"0"
"6018";"15990";"12";"0"
"6019";"15992";"5";"0"
"6020";"15992";"10";"0"
"6021";"15992";"11";"0"
"6022";"15995";"7";"0"
"6023";"15995";"9";"0"
"6024";"15996";"10";"0"
"6025";"15996";"12";"0"
"6026";"15999";"16";"0"
"6027";"16003";"16";"0"
"6028";"16004";"16";"0"
"6029";"16005";"8";"0"
"6030";"16009";"12";"0"
"6031";"16010";"12";"0"
"6032";"16011";"12";"0"
"6033";"16013";"12";"0"
"6034";"16014";"7";"0"
"6035";"16014";"4";"0"
"6036";"16017";"12";"0"
"6037";"16019";"12";"0"
"6038";"16020";"12";"0"
"6039";"16021";"5";"0"
"6040";"16021";"10";"0"
"6041";"16023";"12";"0"
"6042";"16024";"12";"0"
"6043";"16026";"12";"0"
"6044";"16027";"12";"0"
"6045";"16028";"7";"0"
"6046";"16028";"15";"0"
"6047";"16031";"9";"0"
"6048";"16033";"12";"0"
"6049";"16034";"12";"0"
"6050";"16035";"12";"0"
"6051";"16036";"12";"0"
"6052";"16037";"12";"0"
"6053";"16038";"12";"0"
"6054";"16039";"9";"0"
"6055";"16041";"1";"0"
"6056";"16041";"3";"0"
"6057";"16042";"12";"0"
"6058";"16043";"12";"0"
"6059";"16044";"12";"0"
"6060";"16051";"2";"0"
"6061";"16051";"8";"0"
"6062";"16051";"10";"0"
"6063";"16052";"2";"0"
"6064";"16052";"8";"0"
"6065";"16052";"10";"0"
"6066";"16067";"2";"0"
"6067";"16067";"8";"0"
"6068";"16067";"10";"0"
"6069";"16073";"13";"0"
"6070";"16074";"13";"0"
"6071";"16077";"7";"0"
"6072";"16077";"10";"0"
"6073";"16077";"12";"0"
"6074";"16077";"14";"0"
"6075";"16078";"7";"0"
"6076";"16078";"10";"0"
"6077";"16079";"12";"0"
"6078";"16079";"14";"0"
"6079";"16080";"9";"0"
"6080";"16082";"7";"0"
"6081";"16082";"10";"0"
"6082";"16083";"12";"0"
"6083";"16083";"14";"0"
"6084";"16084";"8";"0"
"6085";"16085";"8";"0"
"6086";"16086";"14";"0"
"6087";"16090";"13";"0"
"6088";"16091";"8";"0"
"6089";"16092";"14";"0"
"6090";"16094";"17";"0"
"6091";"16094";"14";"0"
"6092";"16096";"8";"0"
"6093";"16097";"14";"0"
"6094";"16099";"14";"0"
"6095";"16099";"17";"0"
"6096";"16100";"5";"0"
"6097";"16105";"14";"0"
"6098";"16105";"17";"0"
"6099";"16109";"14";"0"
"6100";"16109";"17";"0"
"6101";"16110";"14";"0"
"6102";"16110";"17";"0"
"6103";"16113";"6";"0"
"6104";"16119";"12";"0"
"6105";"16121";"13";"0"
"6106";"16123";"13";"0"
"6107";"16124";"13";"0"
"6108";"16216";"9";"0"
"6109";"16216";"6";"0"
"6110";"16256";"0";"0"
"6111";"16360";"0";"0"
"6112";"16364";"9";"0"
"6113";"16364";"7";"0"
"6114";"16365";"9";"0"
"6115";"16365";"11";"0"
"6116";"16369";"14";"0"
"6117";"16370";"9";"0"
"6118";"16370";"7";"0"
"6119";"16373";"12";"0"
"6120";"16373";"2";"0"
"6123";"16381";"9";"0"
"6124";"16381";"11";"0"
"6125";"16382";"9";"0"
"6126";"16382";"11";"0"
"6129";"16777";"16";"0"
"6130";"16782";"2";"0"
"6131";"16782";"4";"0"
"6132";"16801";"9";"0"
"6133";"16801";"12";"0"
"6134";"16805";"8";"0"
"6135";"16805";"12";"0"
"6136";"16822";"7";"0"
"6137";"16822";"10";"0"
"6138";"16825";"7";"0"
"6139";"16825";"10";"0"
"6140";"16827";"7";"0"
"6141";"16827";"10";"0"
"6142";"16829";"7";"0"
"6143";"16829";"10";"0"
"6144";"16831";"7";"0"
"6145";"16832";"10";"0"
"6146";"16841";"3";"0"
"6147";"16841";"5";"0"
"6148";"16845";"8";"0"
"6149";"16845";"13";"0"
"6150";"16846";"8";"0"
"6151";"16847";"13";"0"
"6152";"16849";"5";"0"
"6153";"16849";"9";"0"
"6154";"16850";"5";"0"
"6155";"16850";"9";"0"
"6156";"16851";"5";"0"
"6157";"16851";"9";"0"
"6158";"16863";"13";"0"
"6159";"16869";"13";"0"
"6160";"16870";"7";"0"
"6161";"16878";"12";"0"
"6162";"16878";"16";"0"
"6163";"16878";"17";"0"
"6164";"16879";"8";"0"
"6165";"16880";"10";"0"
"6166";"16881";"12";"0"
"6167";"16881";"16";"0"
"6168";"16881";"17";"0"
"6169";"16882";"8";"0"
"6170";"16882";"10";"0"
"6171";"16884";"5";"0"
"6172";"16884";"15";"0"
"6173";"16889";"6";"0"
"6174";"16889";"10";"0"
"6175";"16889";"10";"0"
"6176";"16892";"10";"0"
"6177";"16892";"13";"0"
"6178";"16892";"14";"0"
"6179";"16902";"10";"0"
"6180";"16902";"12";"0"
"6181";"16903";"11";"0"
"6182";"16903";"12";"0"
"6183";"16924";"11";"0"
"6184";"16924";"12";"0"
"6185";"16926";"11";"0"
"6186";"16926";"12";"0"
"6187";"16928";"13";"0"
"6188";"16956";"3";"0"
"6189";"16956";"4";"0"
"6190";"16961";"10";"0"
"6191";"16961";"6";"0"
"6192";"16962";"5";"0"
"6193";"16965";"0";"1"
"6194";"16965";"2";"0"
"6195";"16966";"0";"1"
"6196";"16966";"2";"0"
"6197";"16973";"11";"0"
"6198";"16973";"9";"0"
"6199";"16974";"3";"0"
"6200";"16975";"6";"0"
"6201";"16975";"10";"0"
"6202";"16975";"10";"0"
"6203";"16978";"3";"0"
"6204";"16978";"6";"0"
"6205";"16980";"6";"0"
"6206";"16980";"10";"0"
"6207";"16980";"8";"0"
"6208";"16980";"3";"0"
"6209";"16983";"6";"0"
"6210";"16983";"10";"0"
"6211";"16984";"8";"0"
"6212";"16984";"3";"0"
"6213";"16987";"10";"0"
"6214";"16987";"13";"0"
"6215";"16987";"15";"0"
"6216";"16990";"10";"0"
"6217";"16990";"13";"0"
"6218";"16990";"15";"0"
"6219";"16997";"6";"0"
"6220";"16997";"13";"0"
"6221";"16997";"13";"0"
"6222";"16998";"6";"0"
"6223";"16998";"13";"0"
"6224";"16998";"13";"0"
"6225";"17002";"7";"0"
"6226";"17008";"11";"0"
"6227";"17008";"8";"0"
"6228";"17009";"11";"0"
"6229";"17009";"8";"0"
"6230";"17011";"2";"0"
"6231";"17012";"7";"0"
"6232";"17013";"7";"0"
"6233";"17015";"0";"0"
"6234";"17016";"7";"0"
"6235";"17023";"6";"0"
"6236";"17023";"9";"0"
"6237";"17024";"6";"0"
"6238";"17024";"9";"0"
"6239";"17025";"6";"0"
"6240";"17025";"9";"0"
"6241";"17029";"7";"0"
"6242";"17029";"8";"0"
"6243";"17030";"7";"0"
"6244";"17030";"8";"0"
"6245";"17032";"7";"0"
"6246";"17032";"8";"0"
"6247";"17048";"12";"0"
"6248";"17051";"0";"1"
"6249";"17051";"3";"0"
"6250";"17054";"0";"1"
"6251";"17054";"3";"0"
"6252";"17058";"12";"0"
"6253";"17058";"8";"0"
"6254";"17059";"12";"0"
"6255";"17059";"8";"0"
"6256";"17060";"12";"0"
"6257";"17060";"8";"0"
"6258";"17061";"12";"0"
"6259";"17061";"8";"0"
"6260";"17064";"9";"0"
"6261";"17064";"11";"0"
"6262";"17068";"9";"0"
"6263";"17068";"11";"0"
"6264";"17070";"3";"0"
"6265";"17071";"10";"0"
"6266";"17072";"10";"0"
"6267";"17074";"3";"0"
"6268";"17078";"10";"0"
"6269";"17081";"5";"0"
"6270";"17082";"10";"0"
"6271";"17083";"7";"0"
"6272";"17083";"8";"0"
"6273";"17083";"4";"0"
"6274";"17084";"7";"0"
"6275";"17084";"8";"0"
"6276";"17084";"0";"0"
"6277";"17085";"7";"0"
"6278";"17085";"8";"0"
"6279";"17087";"17";"0"
"6280";"17088";"14";"0"
"6281";"17088";"17";"0"
"6282";"17094";"8";"0"
"6283";"17094";"10";"0"
"6284";"17094";"12";"0"
"6285";"17095";"17";"0"
"6286";"17096";"14";"0"
"6287";"17097";"3";"0"
"6288";"17097";"11";"0"
"6289";"17099";"9";"0"
"6290";"17100";"12";"0"
"6291";"17100";"8";"0"
"6292";"17101";"17";"0"
"6293";"17101";"17";"0"
"6294";"17101";"14";"0"
"6295";"17102";"17";"0"
"6296";"17102";"14";"0"
"6297";"17103";"17";"0"
"6298";"17104";"14";"0"
"6299";"17104";"17";"0"
"6300";"17107";"4";"0"
"6301";"17108";"17";"0"
"6302";"17108";"14";"0"
"6305";"17119";"8";"0"
"6306";"17119";"12";"0"
"6307";"17124";"8";"0"
"6308";"17124";"12";"0"
"6309";"17136";"5";"0"
"6310";"17136";"8";"0"
"6311";"17139";"15";"0"
"6313";"17153";"4";"0"
"6314";"17153";"7";"0"
"6315";"17155";"7";"0"
"6316";"17155";"7";"0"
"6317";"17155";"16";"0"
"6318";"17156";"5";"0"
"6319";"17156";"7";"0"
"6320";"17156";"16";"0"
"6321";"17158";"7";"0"
"6322";"17158";"8";"0"
"6323";"17158";"11";"0"
"6324";"17161";"15";"0"
"6325";"17165";"15";"0"
"6326";"17167";"15";"0"
"6327";"17168";"15";"0"
"6328";"17169";"15";"0"
"6329";"17171";"15";"0"
"6330";"17172";"15";"0"
"6331";"17175";"9";"0"
"6332";"17176";"3";"0"
"6333";"17176";"12";"0"
"6334";"17177";"3";"0"
"6335";"17177";"12";"0"
"6336";"17178";"3";"0"
"6337";"17178";"12";"0"
"6338";"17179";"3";"0"
"6339";"17180";"0";"0"
"6340";"17186";"8";"0"
"6341";"17188";"8";"0"
"6342";"17189";"8";"0"
"6343";"17190";"8";"0"
"6344";"17191";"11";"0"
"6345";"17193";"12";"0"
"6346";"17194";"12";"0"
"6347";"17196";"8";"0"
"6348";"17199";"0";"0"
"6349";"17199";"0";"0"
"6350";"17200";"5";"0"
"6351";"17200";"8";"0"
"6352";"17202";"11";"0"
"6353";"17203";"10";"0"
"6354";"17217";"1";"1"
"6355";"17217";"7";"0"
"6356";"17218";"15";"0"
"6357";"17218";"11";"0"
"6358";"17223";"8";"0"
"6359";"17223";"12";"0"
"6360";"17224";"8";"0"
"6361";"17224";"12";"0"
"6362";"17227";"13";"0"
"6363";"17227";"11";"0"
"6364";"17228";"2";"0"
"6365";"17228";"4";"0"
"6367";"17230";"9";"0"
"6368";"17230";"10";"0"
"6369";"17230";"12";"0"
"6370";"17233";"5";"0"
"6371";"17233";"8";"0"
"6372";"17243";"7";"0"
"6373";"17243";"9";"0"
"6374";"17244";"7";"0"
"6375";"17244";"9";"0"
"6376";"17252";"14";"0"
"6377";"17252";"12";"0"
"6378";"17252";"11";"0"
"6379";"17253";"16";"0"
"6380";"17253";"10";"0"
"6381";"17255";"14";"0"
"6382";"17255";"12";"0"
"6383";"17255";"11";"0"
"6384";"17256";"14";"0"
"6385";"17256";"12";"0"
"6386";"17256";"11";"0"
"6387";"17257";"10";"0"
"6388";"17261";"7";"0"
"6389";"17261";"8";"0"
"6390";"17262";"13";"0"
"6391";"17262";"10";"0"
"6392";"17266";"12";"0"
"6393";"17266";"10";"0"
"6394";"17269";"12";"0"
"6395";"17269";"10";"0"
"6396";"17270";"12";"0"
"6397";"17270";"10";"0"
"6398";"17271";"12";"0"
"6399";"17271";"10";"0"
"6400";"17272";"17";"0"
"6401";"17273";"12";"0"
"6402";"17273";"10";"0"
"6403";"17274";"12";"0"
"6404";"17274";"10";"0"
"6405";"17276";"12";"0"
"6406";"17276";"10";"0"
"6407";"17279";"17";"0"
"6408";"17280";"17";"0"
"6409";"17281";"17";"0"
"6410";"17282";"11";"0"
"6411";"17284";"17";"0"
"6412";"17289";"17";"0"
"6413";"17535";"11";"0"
"6414";"17535";"11";"0"
"6415";"17539";"5";"0"
"6416";"17539";"4";"0"
"6417";"17544";"9";"0"
"6418";"17547";"4";"0"
"6419";"17548";"1";"0"
"6420";"17550";"1";"1"
"6421";"17551";"1";"1"
"6422";"17552";"5";"0"
"6423";"17811";"2";"0"
"6424";"17811";"5";"0"
"6425";"17813";"14";"0"
"6426";"17814";"17";"0"
"6427";"17815";"0";"1"
"6428";"17815";"3";"0"
"6429";"17817";"0";"1"
"6430";"17817";"3";"0"
"6431";"17818";"6";"0"
"6432";"17821";"6";"0"
"6433";"17822";"9";"0"
"6434";"17826";"6";"0"
"6435";"17826";"9";"0"
"6436";"17827";"6";"0"
"6437";"17828";"9";"0"
"6438";"17949";"3";"0"
"6439";"17949";"7";"0"
"6440";"17950";"3";"0"
"6441";"17950";"7";"0"
"6442";"17953";"6";"0"
"6443";"17953";"11";"0"
"6444";"17953";"13";"0"
"6445";"17954";"8";"0"
"6446";"17954";"10";"0"
"6447";"17957";"7";"0"
"6448";"17957";"11";"0"
"6449";"17957";"13";"0"
"6450";"17958";"7";"0"
"6451";"17958";"11";"0"
"6452";"17958";"13";"0"
"6453";"17959";"7";"0"
"6454";"17959";"11";"0"
"6455";"17959";"13";"0"
"6456";"17961";"10";"0"
"6457";"17961";"8";"0"
"6458";"17962";"10";"0"
"6459";"17962";"8";"0"
"6460";"17963";"10";"0"
"6461";"17963";"8";"0"
"6462";"17964";"10";"0"
"6463";"17964";"8";"0"
"6464";"17965";"10";"0"
"6465";"17965";"8";"0"
"6466";"17966";"10";"0"
"6467";"17966";"8";"0"
"6468";"17967";"10";"0"
"6469";"17967";"8";"0"
"6470";"17968";"10";"0"
"6471";"17968";"8";"0"
"6472";"17971";"6";"0"
"6473";"17972";"10";"0"
"6474";"17972";"8";"0"
"6475";"17974";"10";"0"
"6476";"17974";"8";"0"
"6477";"17975";"10";"0"
"6478";"17975";"8";"0"
"6479";"17977";"10";"0"
"6480";"17977";"8";"0"
"6481";"17978";"10";"0"
"6482";"17979";"8";"0"
"6483";"17979";"10";"0"
"6484";"17980";"10";"0"
"6485";"17980";"8";"0"
"6486";"17981";"10";"0"
"6487";"17981";"8";"0"
"6491";"17987";"10";"0"
"6492";"17987";"8";"0"
"6493";"17988";"10";"0"
"6494";"17988";"8";"0"
"6495";"17989";"10";"0"
"6496";"17990";"7";"0"
"6497";"17990";"9";"0"
"6498";"17991";"10";"0"
"6499";"17991";"12";"0"
"6500";"17992";"8";"0"
"6501";"17992";"10";"0"
"6502";"17995";"7";"0"
"6503";"17995";"9";"0"
"6504";"17996";"17";"0"
"6505";"17997";"17";"0"
"6506";"17998";"17";"0"
"6507";"17999";"17";"0"
"6508";"18000";"17";"0"
"6509";"18001";"7";"0"
"6510";"18001";"9";"0"
"6511";"18002";"17";"0"
"6512";"18003";"16";"0"
"6513";"18004";"11";"0"
"6514";"18005";"7";"0"
"6515";"18005";"9";"0"
"6516";"18007";"9";"0"
"6517";"18008";"9";"0"
"6518";"18018";"12";"0"
"6519";"18027";"4";"0"
"6520";"18027";"0";"1"
"6521";"18034";"6";"0"
"6522";"18034";"13";"0"
"6523";"18035";"6";"0"
"6524";"18035";"13";"0"
"6525";"18036";"4";"0"
"6527";"18042";"4";"0"
"6528";"18042";"5";"0"
"6531";"18046";"15";"0"
"6532";"18046";"12";"0"
"6533";"18047";"16";"0"
"6534";"18048";"16";"0"
"6535";"18056";"6";"0"
"6536";"18056";"9";"0"
"6537";"18062";"1";"0"
"6538";"18063";"1";"0"
"6539";"18064";"1";"0"
"6540";"18065";"1";"0"
"6545";"18071";"1";"0"
"6548";"18074";"3";"0"
"6549";"18074";"4";"0"
"6550";"18075";"3";"0"
"6551";"18075";"4";"0"
"6552";"18076";"3";"0"
"6553";"18076";"4";"0"
"6554";"18077";"3";"0"
"6555";"18077";"4";"0"
"6556";"18078";"3";"0"
"6557";"18078";"4";"0"
"6558";"18079";"5";"0"
"6559";"18079";"5";"0"
"6560";"18081";"6";"0"
"6561";"18083";"3";"0"
"6562";"18083";"4";"0"
"6563";"18084";"6";"0"
"6564";"18087";"10";"0"
"6565";"18094";"8";"0"
"6566";"18094";"10";"0"
"6567";"18100";"9";"0"
"6568";"18100";"7";"0"
"6569";"18102";"0";"0"
"6570";"18103";"0";"0"
"6571";"18104";"0";"0"
"6572";"18105";"0";"0"
"6573";"18106";"0";"0"
"6574";"18110";"11";"0"
"6575";"18110";"16";"0"
"6576";"18113";"9";"0"
"6577";"18113";"13";"0"
"6578";"18115";"9";"0"
"6579";"18115";"13";"0"
"6580";"18117";"0";"0"
"6581";"18118";"0";"0"
"6582";"18125";"13";"0"
"6583";"18125";"12";"0"
"6584";"18127";"14";"0"
"6585";"18128";"12";"0"
"6586";"18129";"11";"0"
"6587";"18130";"12";"0"
"6588";"18130";"10";"0"
"6589";"18131";"12";"0"
"6590";"18131";"14";"0"
"6591";"18133";"9";"0"
"6592";"18133";"13";"0"
"6593";"18136";"11";"0"
"6594";"18137";"4";"0"
"6595";"18137";"9";"0"
"6596";"18141";"9";"0"
"6597";"18141";"4";"0"
"6599";"18154";"6";"0"
"6601";"18157";"6";"0"
"6602";"18159";"3";"0"
"6603";"18159";"11";"0"
"6604";"18161";"2";"0"
"6605";"18161";"4";"0"
"6606";"18164";"11";"0"
"6607";"18164";"13";"0"
"6608";"18165";"2";"0"
"6609";"18165";"4";"0"
"6610";"18166";"11";"0"
"6611";"18168";"13";"0"
"6612";"18170";"2";"0"
"6613";"18170";"4";"0"
"6614";"18171";"11";"0"
"6615";"18173";"13";"0"
"6616";"18175";"12";"0"
"6617";"18177";"3";"0"
"6618";"18177";"8";"0"
"6619";"18177";"10";"0"
"6620";"18178";"2";"0"
"6621";"18178";"4";"0"
"6622";"18180";"11";"0"
"6623";"18181";"13";"0"
"6624";"18184";"0";"0"
"6625";"18185";"9";"0"
"6626";"18186";"9";"0"
"6627";"18190";"9";"0"
"6628";"18191";"9";"0"
"6629";"18194";"9";"0"
"6630";"18196";"7";"0"
"6631";"18196";"12";"0"
"6632";"18197";"6";"0"
"6633";"18197";"11";"0"
"6634";"18198";"1";"0"
"6635";"18198";"6";"0"
"6636";"18201";"10";"0"
"6637";"18202";"3";"0"
"6638";"18202";"2";"0"
"6639";"18202";"9";"0"
"6640";"18203";"3";"0"
"6641";"18205";"5";"0"
"6642";"18207";"0";"1"
"6643";"18207";"3";"0"
"6644";"18208";"5";"0"
"6645";"18209";"2";"0"
"6646";"18210";"2";"0"
"6647";"18211";"2";"0"
"6648";"18214";"1";"0"
"6649";"18218";"17";"0"
"6650";"18219";"17";"0"
"6651";"18220";"7";"0"
"6652";"18220";"9";"0"
"6653";"18225";"1";"0"
"6654";"18230";"2";"0"
"6655";"18230";"3";"0"
"6656";"18233";"2";"0"
"6657";"18233";"3";"0"
"6658";"18234";"0";"1"
"6659";"18234";"3";"0"
"6660";"18241";"2";"0"
"6661";"18241";"3";"0"
"6662";"18241";"9";"0"
"6663";"18244";"9";"0"
"6664";"18244";"9";"0"
"6665";"18245";"9";"0"
"6666";"18246";"17";"0"
"6667";"18247";"3";"0"
"6668";"18247";"4";"0"
"6669";"18248";"3";"0"
"6670";"18248";"4";"0"
"6671";"18251";"17";"0"
"6672";"18254";"17";"0"
"6673";"18255";"3";"0"
"6674";"18255";"4";"0"
"6675";"18257";"2";"0"
"6676";"18258";"3";"0"
"6677";"18258";"4";"0"
"6678";"18260";"3";"0"
"6679";"18260";"4";"0"
"6680";"18262";"1";"1"
"6681";"18269";"3";"0"
"6682";"18269";"4";"0"
"6683";"18271";"12";"0"
"6684";"18274";"0";"1"
"6685";"18274";"6";"0"
"6686";"18283";"5";"0"
"6687";"18283";"8";"0"
"6688";"18288";"3";"0"
"6689";"18288";"4";"0"
"6690";"18290";"3";"0"
"6691";"18290";"4";"0"
"6692";"18294";"8";"0"
"6693";"18294";"6";"0"
"6694";"18297";"16";"0"
"6695";"18298";"10";"0"
"6696";"18298";"8";"0"
"6697";"18299";"10";"0"
"6698";"18299";"8";"0"
"6699";"18305";"11";"0"
"6700";"18306";"5";"0"
"6701";"18306";"8";"0"
"6702";"18309";"10";"0"
"6703";"18309";"8";"0"
"6704";"18310";"10";"0"
"6705";"18310";"8";"0"
"6706";"18311";"16";"0"
"6707";"18312";"10";"0"
"6708";"18313";"16";"0"
"6709";"18315";"16";"0"
"6710";"18316";"10";"0"
"6711";"18316";"8";"0"
"6712";"18317";"5";"0"
"6713";"18318";"10";"0"
"6714";"18319";"16";"0"
"6715";"18337";"2";"1"
"6716";"18338";"5";"0"
"6717";"18338";"8";"0"
"6718";"18338";"10";"0"
"6719";"18349";"17";"0"
"6720";"18352";"10";"0"
"6721";"18352";"9";"0"
"6722";"18354";"11";"0"
"6723";"18354";"9";"0"
"6724";"18356";"16";"0"
"6725";"18357";"16";"0"
"6726";"18359";"5";"0"
"6727";"18359";"5";"0"
"6728";"18359";"9";"0"
"6729";"18360";"5";"0"
"6730";"18360";"5";"0"
"6731";"18360";"9";"0"
"6732";"18362";"5";"0"
"6733";"18362";"5";"0"
"6734";"18362";"9";"0"
"6735";"18364";"4";"0"
"6736";"18364";"9";"0"
"6737";"18366";"4";"0"
"6738";"18366";"9";"0"
"6739";"18370";"7";"0"
"6740";"18371";"12";"0"
"6741";"18374";"5";"0"
"6742";"18374";"10";"0"
"6743";"18374";"11";"0"
"6744";"18378";"5";"0"
"6745";"18378";"10";"0"
"6746";"18378";"11";"0"
"6747";"18384";"4";"0"
"6748";"18384";"9";"0"
"6749";"18387";"4";"0"
"6750";"18387";"9";"0"
"6751";"18396";"7";"0"
"6752";"18396";"7";"0"
"6753";"18408";"11";"0"
"6754";"18409";"4";"0"
"6755";"18409";"8";"0"
"6756";"18411";"4";"0"
"6757";"18411";"7";"0"
"6758";"18429";"2";"0"
"6759";"18429";"4";"0"
"6760";"18430";"11";"0"
"6761";"18431";"13";"0"
"6762";"18435";"11";"0"
"6763";"18436";"13";"0"
"6764";"18439";"3";"0"
"6765";"18439";"1";"1"
"6766";"18440";"5";"0"
"6767";"18440";"5";"0"
"6768";"18442";"2";"0"
"6769";"18442";"4";"0"
"6770";"18446";"2";"0"
"6771";"18446";"3";"0"
"6772";"18446";"9";"0"
"6773";"18449";"14";"0"
"6774";"18449";"8";"0"
"6775";"18450";"2";"0"
"6776";"18450";"4";"0"
"6777";"18451";"10";"0"
"6778";"18451";"12";"0"
"6779";"18452";"14";"0"
"6780";"18452";"8";"0"
"6781";"18453";"14";"0"
"6782";"18453";"8";"0"
"6783";"18464";"5";"0"
"6784";"18464";"5";"0"
"6785";"18466";"8";"0"
"6786";"18466";"13";"0"
"6787";"18467";"8";"0"
"6788";"18467";"13";"0"
"6789";"18469";"2";"0"
"6790";"18469";"11";"0"
"6791";"18470";"8";"0"
"6792";"18470";"13";"0"
"6793";"18471";"8";"0"
"6794";"18471";"13";"0"
"6795";"18474";"10";"0"
"6796";"18474";"11";"0"
"6797";"18475";"10";"0"
"6798";"18475";"12";"0"
"6799";"18476";"2";"0"
"6800";"18476";"7";"0"
"6801";"18477";"8";"0"
"6802";"18477";"13";"0"
"6803";"18479";"2";"1"
"6804";"18479";"4";"0"
"6805";"18481";"5";"0"
"6806";"18481";"2";"0"
"6807";"18482";"5";"0"
"6808";"18482";"2";"0"
"6809";"18484";"5";"0"
"6810";"18497";"2";"0"
"6811";"18497";"4";"0"
"6812";"18498";"11";"0"
"6813";"18498";"8";"0"
"6814";"18499";"6";"0"
"6815";"18499";"14";"0"
"6816";"18500";"6";"0"
"6817";"18500";"14";"0"
"6818";"18512";"8";"0"
"6819";"18512";"6";"0"
"6820";"18513";"8";"0"
"6821";"18513";"6";"0"
"6822";"18516";"11";"0"
"6823";"18516";"14";"0"
"6824";"18517";"11";"0"
"6825";"18518";"14";"0"
"6826";"18519";"11";"0"
"6827";"18520";"14";"0"
"6828";"18521";"11";"0"
"6829";"18529";"11";"0"
"6830";"18529";"9";"0"
"6831";"18540";"6";"0"
"6832";"18540";"14";"0"
"6833";"18541";"11";"0"
"6834";"18541";"12";"0"
"6835";"18542";"6";"0"
"6836";"18542";"14";"0"
"6837";"18551";"3";"0"
"6838";"18562";"11";"0"
"6839";"18563";"6";"0"
"6840";"18563";"14";"0"
"6843";"18565";"6";"0"
"6844";"18565";"14";"0"
"6845";"18566";"7";"0"
"6846";"18566";"8";"0"
"6847";"18567";"7";"0"
"6848";"18567";"8";"0"
"6849";"18571";"8";"0"
"6850";"18571";"6";"0"
"6851";"18572";"8";"0"
"6852";"18572";"6";"0"
"6853";"18573";"8";"0"
"6854";"18573";"6";"0"
"6855";"18576";"8";"0"
"6856";"18576";"6";"0"
"6857";"18577";"8";"0"
"6858";"18577";"8";"0"
"6859";"18577";"9";"0"
"6860";"18583";"8";"0"
"6861";"18586";"1";"0"
"6862";"18588";"6";"0"
"6863";"18588";"14";"0"
"6864";"18589";"12";"0"
"6865";"18589";"10";"0"
"6866";"18592";"7";"0"
"6867";"18592";"9";"0"
"6868";"18593";"7";"0"
"6869";"18593";"9";"0"
"6870";"18594";"7";"0"
"6871";"18594";"9";"0"
"6872";"18595";"6";"0"
"6873";"18595";"9";"0"
"6874";"18596";"8";"0"
"6875";"18596";"13";"0"
"6876";"18597";"6";"0"
"6877";"18598";"8";"0"
"6878";"18598";"15";"0"
"6879";"18599";"8";"0"
"6880";"18599";"15";"0"
"6881";"18601";"15";"0"
"6882";"18602";"8";"0"
"6883";"18604";"15";"0"
"6884";"18605";"8";"0"
"6885";"18606";"13";"0"
"6886";"18608";"9";"0"
"6887";"18608";"12";"0"
"6888";"18609";"3";"0"
"6889";"18609";"0";"0"
"6890";"18610";"3";"0"
"6892";"18616";"1";"0"
"6893";"18617";"11";"0"
"6894";"18617";"8";"0"
"6895";"18617";"2";"0"
"6896";"18618";"11";"0"
"6897";"18618";"8";"0"
"6898";"18620";"13";"0"
"6899";"18620";"16";"0"
"6900";"18621";"11";"0"
"6901";"18621";"8";"0"
"6902";"18622";"11";"0"
"6903";"18622";"8";"0"
"6904";"18623";"11";"0"
"6905";"18623";"8";"0"
"6906";"18624";"11";"0"
"6907";"18624";"8";"0"
"6908";"18628";"13";"0"
"6909";"18628";"16";"0"
"6910";"18629";"13";"0"
"6911";"18629";"16";"0"
"6912";"18630";"13";"0"
"6913";"18630";"16";"0"
"6914";"18632";"10";"0"
"6915";"18632";"8";"0"
"6916";"18633";"12";"0"
"6917";"18633";"15";"0"
"6918";"18635";"10";"0"
"6919";"18635";"8";"0"
"6920";"18636";"12";"0"
"6921";"18636";"15";"0"
"6922";"18637";"12";"0"
"6923";"18637";"15";"0"
"6924";"18638";"8";"0"
"6925";"18638";"10";"0"
"6926";"18639";"17";"0"
"6927";"18640";"7";"0"
"6928";"18640";"8";"0"
"6929";"18642";"7";"0"
"6930";"18642";"8";"0"
"6931";"18644";"8";"0"
"6932";"18644";"10";"0"
"6933";"18652";"6";"0"
"6934";"18652";"6";"0"
"6935";"18654";"11";"0"
"6936";"18658";"6";"0"
"6937";"18658";"6";"0"
"6938";"18661";"4";"0"
"6939";"18661";"1";"1"
"6940";"18903";"2";"0"
"6941";"18903";"6";"0"
"6942";"18904";"2";"0"
"6943";"18904";"6";"0"
"6944";"18905";"11";"0"
"6945";"18905";"6";"0"
"6946";"18906";"13";"0"
"6947";"18907";"0";"1"
"6948";"18907";"2";"1"
"6949";"18916";"13";"0"
"6951";"18919";"8";"0"
"6952";"18919";"2";"1"
"6953";"19047";"3";"0"
"6954";"19047";"8";"0"
"6955";"19050";"9";"0"
"6956";"19057";"6";"0"
"6957";"19057";"8";"0"
"6958";"19059";"14";"0"
"6959";"19059";"14";"0"
"6960";"19061";"13";"0"
"6961";"19061";"14";"0"
"6962";"19062";"13";"0"
"6963";"19062";"12";"0"
"6964";"19072";"11";"0"
"6965";"19073";"8";"0"
"6966";"19073";"9";"0"
"6967";"19074";"10";"0"
"6968";"19074";"11";"0"
