,id,uuid,session_id,utm_source,utm_medium,utm_campaign,hotel_id
2643,7068,168635423.1727388944,1727459539,other,offline,proposal-by-phone,hotel_2
2644,7069,1914762512.1727186511,1727460216,google,organic,(not set),hotel_2
2645,7070,446211154.1727460117,1727460218,facebook,cpc,campaign_1,hotel_2
2646,7071,1872042229.1727460259,1727460318,google,cpc,(not set),hotel_2
2647,7072,1739891433.1727460194,1727460336,m.facebook.com,referral,(not set),hotel_2
2648,7074,1393757302.1727460396,1727460556,google,organic,(not set),hotel_2
2649,7075,1633421806.1726851043,1727460682,(direct),(none),(not set),hotel_2
2650,7076,706032270.1727460448,1727460739,google,cpc,(not set),hotel_2
2651,7077,798288491.1726083596,1727460927,google,cpc,(not set),hotel_2
2652,7078,605344608.1725354059,1727461146,www.saferpay.com,referral,(not set),hotel_2
2653,7080,1495489132.1723753501,1727461794,,(not set),(not set),hotel_2
2654,7081,1212277475.1727461925,1727461958,facebook,cpc,campaign_1,hotel_2
2655,7082,1088854592.1716203558,1727462063,google,cpc,(not set),hotel_2
2656,7083,1539019341.1727462432,1727462582,(direct),(none),(not set),hotel_2
2657,7085,222021535.1727463208,1727463396,google,cpc,(not set),hotel_2
2658,7086,368710321.1714380180,1727463411,,(not set),(not set),hotel_2
2659,7087,1899488635.1727463446,1727463490,google,cpc,(not set),hotel_2
2660,7088,439367857.1726172584,1727463813,google,cpc,(not set),hotel_2
2661,7089,226805860.1727463817,1727463872,google,cpc,(not set),hotel_2
2662,7090,678257431.1727463934,1727463966,google,cpc,(not set),hotel_2
2663,7091,852677067.1714160181,1727464315,facebook,cpc,campaign_1,hotel_2
2664,7092,499951596.1727464290,1727464620,google,cpc,(not set),hotel_2
2665,7093,88992797.1718980339,1727464871,google,cpc,(not set),hotel_2
2666,7094,516917456.1727464920,1727465022,google,cpc,(not set),hotel_2
2667,7095,1414752057.1726661465,1727465116,google,cpc,(not set),hotel_2
2668,7096,1064783410.1727465103,1727465164,facebook,cpc,campaign_1,hotel_2
2669,7097,775125407.1726676351,1727465194,m.facebook.com,referral,(not set),hotel_2
2670,7098,263685650.1727435731,1727465416,google,organic,(not set),hotel_2
2671,7100,53584330.1718794965,1727465524,facebook,cpc,campaign_1,hotel_2
2672,7101,685468153.1727465141,1727465592,google,cpc,(not set),hotel_2
2673,7102,1587486677.1727465514,1727465736,google,cpc,(not set),hotel_2
2674,7103,1082912509.1724920583,1727465771,google,cpc,(not set),hotel_2
2675,7104,387725952.1725899822,1727465840,google,cpc,(not set),hotel_2
2676,7107,964632624.1727466643,1727466792,google,cpc,(not set),hotel_2
2677,7108,1023844861.1727466925,1727466936,google,cpc,(not set),hotel_2
2678,7109,1403387656.1727467022,1727467100,facebook,cpc,campaign_1,hotel_2
2679,7110,2083711414.1727467310,1727467361,facebook,cpc,campaign_1,hotel_2
2680,7111,1098658005.1727467817,1727467897,google,cpc,(not set),hotel_2
2681,7172,1536926565.1727025207,1727468055,,(not set),(not set),hotel_2
2682,7183,953525498.1720540637,1727468070,,(not set),(not set),hotel_2
2683,7194,1675551032.1727466648,1727468087,l.facebook.com,referral,(not set),hotel_2
2684,7201,685468153.1727465141,1727468100,google,organic,(not set),hotel_2
2685,7224,1356440429.1727468672,1727468725,facebook,cpc,campaign_1,hotel_2
2686,7225,1555870655.1726901004,1727469264,google,cpc,(not set),hotel_2
2687,7226,392925930.1727469365,1727469391,google,cpc,(not set),hotel_2
2688,7227,1298469039.1727469479,1727469607,www.familypark.at,referral,(not set),hotel_2
2689,7228,387725952.1725899822,1727470249,google,cpc,(not set),hotel_2
2690,7230,464221027.1727470693,1727470916,google,organic,(not set),hotel_2
2691,7231,1603897791.1727470972,1727471814,google,cpc,(not set),hotel_2
2692,7348,1493538623.1727475532,1727475613,google,cpc,(not set),hotel_2
2693,7349,1712420609.1727475741,1727475762,google,cpc,(not set),hotel_2
2694,7350,274397325.1727475113,1727475810,google,cpc,(not set),hotel_2
2695,7351,31368582.1727476173,1727476188,redir.d-edgeconnect.media,referral,(not set),hotel_2
2696,7406,375394184.1727093628,1727479705,google,cpc,(not set),hotel_2
2697,7407,50862478.1727481158,1727481588,google,cpc,(not set),hotel_2
2698,7408,974402107.1727485261,1727485345,google,cpc,(not set),hotel_2
2699,7409,243967046.1727490070,1727490116,(direct),(none),(not set),hotel_2
2700,7410,2023441144.1727490193,1727490325,facebook,cpc,campaign_1,hotel_2
2701,7411,1134491876.1727452712,1727493151,google,cpc,(not set),hotel_2
2702,7412,18822168.1720193696,1727495102,google,cpc,(not set),hotel_2
2703,7413,1997550506.1718541184,1727495105,google,cpc,(not set),hotel_2
2704,7414,692269918.1726890942,1727495651,facebook,cpc,campaign_1,hotel_2
2705,7416,1025611466.1727496942,1727497420,google,organic,(not set),hotel_2
2706,7417,1339117282.1727498517,1727498530,google,cpc,(not set),hotel_2
2707,7418,1561643520.1721892517,1727498550,facebook,cpc,campaign_1,hotel_2
2708,7419,1339117282.1727498517,1727498696,,(not set),(not set),hotel_2
2709,7420,1599538654.1721806661,1727499020,google,cpc,(not set),hotel_2
2710,7421,1925838276.1726162873,1727499179,google,cpc,(not set),hotel_2
2711,7422,2065654189.1727312722,1727499341,l.facebook.com,referral,(not set),hotel_2
2712,7423,835968034.1727500508,1727500581,google,cpc,(not set),hotel_2
2713,7424,865122032.1727501314,1727501409,google,cpc,(not set),hotel_2
2714,7425,800051015.1727501629,1727502053,facebook,cpc,campaign_1,hotel_2
2715,7426,1618878026.1727501097,1727502151,google,cpc,(not set),hotel_2
2716,7427,1419410673.1723782587,1727502561,google,organic,(not set),hotel_2
2717,7428,1574887958.1727503054,1727503248,google,cpc,(not set),hotel_2
2718,7429,695624584.1727503182,1727503278,facebook,cpc,campaign_1,hotel_2
2719,7430,1871438815.1727025534,1727503292,facebook,cpc,campaign_1,hotel_2
2720,7431,1700183284.1727503423,1727503527,google,cpc,(not set),hotel_2
2721,7432,1772486565.1720327260,1727503831,facebook,cpc,campaign_1,hotel_2
2722,7433,1585210975.1727503902,1727503961,(direct),(none),(not set),hotel_2
2723,7434,1667249420.1727503453,1727504346,facebook,cpc,campaign_1,hotel_2
2724,7435,412810911.1727505061,1727505421,google,cpc,(not set),hotel_2
2725,7436,1894608166.1727505277,1727505456,google,cpc,(not set),hotel_2
2726,7437,1574259651.1727505424,1727505467,google,cpc,(not set),hotel_2
2727,7438,50862478.1727481158,1727505509,google,cpc,(not set),hotel_2
2728,7439,1661931603.1727505413,1727505589,(direct),(none),(not set),hotel_2
2729,7440,53973521.1727506441,1727506480,google,cpc,(not set),hotel_2
2730,7441,1720425436.1727506633,1727506866,facebook,cpc,campaign_1,hotel_2
2731,7442,290273863.1718478850,1727507700,google,cpc,(not set),hotel_2
2732,7443,1734843561.1713941039,1727507742,,(not set),(not set),hotel_2
2733,7444,726478387.1727507532,1727507936,google,cpc,(not set),hotel_2
2734,7445,649235974.1727508094,1727508109,(direct),(none),(not set),hotel_2
2735,7446,196235451.1727508167,1727508363,google,cpc,(not set),hotel_2
2736,7447,244355705.1727508620,1727508636,google,cpc,(not set),hotel_2
2737,7448,88992797.1718980339,1727509285,google,cpc,(not set),hotel_2
2738,7449,1400713707.1727509310,1727509375,google,cpc,(not set),hotel_2
2739,7450,1067906335.1727508825,1727509399,google,cpc,(not set),hotel_2
2740,7451,1712807895.1727509972,1727510040,google,organic,(not set),hotel_2
2741,7452,1448073098.1727509886,1727510138,facebook,cpc,campaign_1,hotel_2
2742,7453,340660466.1727109785,1727510209,facebook,cpc,campaign_1,hotel_2
2743,7454,114949254.1726691587,1727510732,facebook,cpc,campaign_1,hotel_2
2744,7455,1633403392.1727510882,1727510895,google,cpc,(not set),hotel_2
2745,7456,1016811413.1727509368,1727510903,,(not set),(not set),hotel_2
2746,7459,2126453144.1727511346,1727511467,google,cpc,(not set),hotel_2
2747,7460,699437849.1726161050,1727511699,l.facebook.com,referral,(not set),hotel_2
2748,7461,1026499091.1727510867,1727511804,(direct),(none),(not set),hotel_2
2749,7462,2136776152.1721422068,1727511823,,(not set),(not set),hotel_2
2750,7463,1345026637.1727511911,1727512033,google,cpc,(not set),hotel_2
2751,7464,2117497770.1727510360,1727512137,google,cpc,(not set),hotel_2
2752,7465,1741885470.1727511477,1727512146,google,organic,(not set),hotel_2
2753,7466,534034035.1726932131,1727512215,facebook,cpc,campaign_1,hotel_2
2754,7467,2123172942.1727512373,1727512429,google,cpc,(not set),hotel_2
2755,7468,529841924.1727094336,1727512478,l.facebook.com,referral,(not set),hotel_2
2756,7469,1576819809.1727512524,1727512591,facebook,cpc,campaign_1,hotel_2
2757,7470,2054546625.1727513083,1727513096,google,organic,(not set),hotel_2
2758,7471,547585511.1727513241,1727513385,m.facebook.com,referral,(not set),hotel_2
2759,7472,1916669091.1727513480,1727513581,google,organic,(not set),hotel_2
2760,7473,1144285142.1723795979,1727513606,google,organic,(not set),hotel_2
2761,7474,474518887.1727510256,1727514437,google,cpc,(not set),hotel_2
2762,7475,2136776152.1721422068,1727515031,,(not set),(not set),hotel_2
2763,7476,375576388.1726946160,1727515088,,(not set),(not set),hotel_2
2764,7477,387725952.1725899822,1727515345,,(not set),(not set),hotel_2
2765,7478,6645571.1726408027,1727515557,(direct),(none),(not set),hotel_2
2766,7479,429013182.1727515865,1727515904,google,organic,(not set),hotel_2
2767,7480,1680340327.1727515949,1727515991,facebook,cpc,campaign_1,hotel_2
2768,7481,1521761003.1727515989,1727516046,google,cpc,(not set),hotel_2
2769,7482,352812492.1702378546,1727516419,google,cpc,(not set),hotel_2
2770,7483,730071547.1727516532,1727516551,google,cpc,(not set),hotel_2
2771,7484,43578805.1727516528,1727516552,google,organic,(not set),hotel_2
2772,7485,2108950852.1715593716,1727516724,google,cpc,(not set),hotel_2
2773,7486,347861893.1727091619,1727516778,google,cpc,(not set),hotel_2
2774,7487,1403567039.1727516732,1727516792,facebook,cpc,campaign_1,hotel_2
2775,7488,982273673.1722518211,1727517195,google,organic,(not set),hotel_2
2776,7489,1988072309.1724496798,1727517198,google,cpc,(not set),hotel_2
2777,7490,509028641.1727263225,1727517462,google,cpc,hu_brand,hotel_2
2778,7491,1281738996.1726750396,1727517939,google,cpc,(not set),hotel_2
2779,7492,1152225162.1727509884,1727518228,duckduckgo.com,referral,(not set),hotel_2
2780,7493,750802758.1727517365,1727518456,google,cpc,(not set),hotel_2
2781,7494,2138430765.1727076616,1727518602,bing,cpc,HU ,hotel_2
2782,7495,1647778004.1727518726,1727518733,google,cpc,(not set),hotel_2
2783,7496,1198585993.1727518596,1727518865,google,organic,(not set),hotel_2
2784,7497,1074717738.1719854300,1727519086,google,cpc,(not set),hotel_2
2785,7498,820262330.1727519089,1727519101,google,cpc,(not set),hotel_2
2786,7499,594289262.1727519858,1727519877,google,cpc,(not set),hotel_2
2787,7500,256555984.1727275651,1727519983,google,cpc,(not set),hotel_2
2788,7501,1948032064.1727520036,1727520063,google,cpc,(not set),hotel_2
2789,7502,632437461.1727520323,1727520366,(direct),(none),(not set),hotel_2
2790,7503,1108050244.1727520446,1727520518,google,cpc,(not set),hotel_2
2791,7504,780664217.1719939631,1727520822,google,cpc,(not set),hotel_2
2792,7505,396007378.1727520583,1727521203,google,cpc,(not set),hotel_2
2793,7508,177680375.1727521753,1727521854,facebook,cpc,campaign_1,hotel_2
2794,7509,589381519.1727514385,1727521930,google,cpc,(not set),hotel_2
2795,7510,1734843561.1713941039,1727522275,,(not set),(not set),hotel_2
2796,7511,1892538857.1727522462,1727522527,instagram,cpc,campaign_1,hotel_2
2797,7512,358257113.1722022858,1727522565,google,cpc,(not set),hotel_2
2798,7513,585649909.1727521772,1727522653,google,cpc,(not set),hotel_2
2799,7514,1396618037.1727522949,1727522965,google,cpc,(not set),hotel_2
2800,7515,99945806.1727426947,1727523021,google,cpc,(not set),hotel_2
2801,7516,1083873207.1727522762,1727523193,google,cpc,(not set),hotel_2
2802,7517,325549987.1727336917,1727523233,facebook,cpc,campaign_1,hotel_2
2803,7518,627282435.1725997444,1727523277,m.facebook.com,referral,(not set),hotel_2
2804,7519,464221027.1727470693,1727524025,google,cpc,(not set),hotel_2
2805,7520,1318339773.1727020707,1727524243,,(not set),(not set),hotel_2
2806,7521,993297950.1727523179,1727524450,google,cpc,(not set),hotel_2
2807,7522,1052980474.1727524395,1727524494,(direct),(none),(not set),hotel_2
2808,7523,2020207050.1726214947,1727524620,l.instagram.com,referral,(not set),hotel_2
2809,7524,1035158563.1727524772,1727524941,google,organic,(not set),hotel_2
2810,7525,502710078.1727524880,1727525100,facebook,cpc,campaign_1,hotel_2
2811,7526,1158780958.1727033780,1727525107,www.familypark.at,referral,(not set),hotel_2
2812,7527,680561919.1727525272,1727525304,google,cpc,(not set),hotel_2
2813,7528,429451226.1727295757,1727525673,google,cpc,(not set),hotel_2
2814,7529,1184661448.1727525327,1727525697,google,cpc,(not set),hotel_2
2815,7530,159074450.1727506161,1727525981,google,organic,(not set),hotel_2
2816,7531,1388320773.1727526256,1727526343,facebook,cpc,campaign_1,hotel_2
2817,7532,1539846234.1724864949,1727526569,,(not set),(not set),hotel_2
2818,7533,317857351.1727526573,1727526637,google,cpc,(not set),hotel_2
2819,7534,1909674550.1727526647,1727526974,facebook,cpc,campaign_1,hotel_2
2820,7535,278390855.1727527073,1727527117,google,cpc,(not set),hotel_2
2821,7536,1509530623.1727527050,1727527615,google,organic,(not set),hotel_2
2822,7537,2032846760.1726901334,1727527999,google,organic,(not set),hotel_2
2823,7538,1310372046.1727518898,1727528192,google,cpc,(not set),hotel_2
2824,7539,1392984854.1716481752,1727528653,google,cpc,(not set),hotel_2
2825,7540,812417462.1727528698,1727528724,(direct),(none),(not set),hotel_2
2826,7541,1194656212.1723796609,1727529181,google,cpc,(not set),hotel_2
2827,7542,1644262556.1727529206,1727529308,google,cpc,(not set),hotel_2
2828,7543,1997694704.1727528688,1727529461,google,organic,(not set),hotel_2
2829,7544,693968777.1727529881,1727529973,google,cpc,(not set),hotel_2
2830,7545,1145084721.1727529972,1727530034,google,cpc,(not set),hotel_2
2831,7546,1234279540.1714498168,1727530180,google,cpc,(not set),hotel_2
2832,7547,845103286.1727530155,1727530204,google,cpc,(not set),hotel_2
2833,7548,1012511871.1727196354,1727531035,google,cpc,(not set),hotel_2
2834,7549,1665110817.1727528355,1727531451,l.facebook.com,referral,(not set),hotel_2
2835,7551,406255680.1727531544,1727531657,facebook,cpc,campaign_1,hotel_2
2836,7552,1503111638.1727531650,1727531690,google,organic,(not set),hotel_2
2837,7553,2003996671.1726760375,1727531691,google,cpc,(not set),hotel_2
2838,7554,2119337000.1714628086,1727531720,hirlevel_s1,ct,hirlevel_c1,hotel_2
2839,7555,1167330941.1715241838,1727532502,google,cpc,(not set),hotel_2
2840,7556,1065516716.1720456451,1727532528,google,organic,(not set),hotel_2
2841,7557,4429e3a0-287d-4d41-a2a5-33ea9bf12537,1727532694,google,organic,(not set),hotel_2
2842,7558,895935343.1727532016,1727532870,google,cpc,(not set),hotel_2
2843,7559,1145084721.1727529972,1727532894,google,cpc,(not set),hotel_2
2844,7561,1381715700.1726418194,1727533095,google,cpc,(not set),hotel_2
2845,7562,973578826.1727113741,1727533169,google,cpc,(not set),hotel_2
2846,7563,1532987690.1727533090,1727533197,google,cpc,(not set),hotel_2
2847,7564,c084f539-97a5-43e6-9c91-1dee132f5df8,1727532694,google,organic,(not set),hotel_2
2848,7565,59576515.1727533359,1727533246,google,cpc,(not set),hotel_2
2849,7566,882629330.1727533148,1727533250,l.instagram.com,referral,(not set),hotel_2
2850,7567,1406870326.1727533190,1727533269,google,cpc,(not set),hotel_2
2851,7568,1064486835.1727533318,1727533355,facebook,cpc,campaign_1,hotel_2
2852,7569,2030666826.1727533334,1727533438,google,cpc,(not set),hotel_2
2853,7570,2009401086.1726324903,1727533548,facebook,cpc,campaign_1,hotel_2
2854,7571,1949870919.1727533642,1727533705,google,cpc,(not set),hotel_2
2855,7572,483904520.1726513612,1727534205,google,cpc,(not set),hotel_2
2856,7573,1840399446.1727534441,1727534549,google,cpc,(not set),hotel_2
2857,7574,1548568834.1727534610,1727534691,m.facebook.com,referral,(not set),hotel_2
2858,7575,174645407.1726463113,1727534740,facebook,cpc,campaign_1,hotel_2
2859,7576,1559170693.1727534604,1727534857,google,cpc,(not set),hotel_2
2860,7577,1988072309.1724496798,1727534860,google,cpc,(not set),hotel_2
2861,7579,1166352612.1727534973,1727535215,facebook,cpc,campaign_1,hotel_2
2862,7580,146487344.1727535048,1727535225,instagram,cpc,campaign_1,hotel_2
2863,7581,570633989.1727535858,1727535954,facebook,cpc,campaign_1,hotel_2
2864,7582,1564089511.1727535962,1727536059,google,cpc,(not set),hotel_2
2865,7583,1263623106.1727035178,1727536426,facebook,cpc,campaign_1,hotel_2
2866,7585,1074717738.1719854300,1727536631,google,cpc,(not set),hotel_2
2867,7586,116894411.1714280213,1727536659,system.paymentgateway.hu,referral,(not set),hotel_2
2868,7587,1685302764.1717933903,1727536678,facebook,cpc,campaign_1,hotel_2
2869,7588,368339712.1715429187,1727536778,facebook,cpc,campaign_1,hotel_2
2870,7589,14292752.1727536882,1727537127,google,cpc,(not set),hotel_2
2871,7590,191273129.1727537384,1727537480,google,organic,(not set),hotel_2
2872,7591,1794164986.1727537396,1727537563,google,cpc,(not set),hotel_2
2873,7592,718378426.1727537793,1727537840,instagram,cpc,campaign_1,hotel_2
2874,7593,760234450.1727537980,1727537995,facebook,cpc,campaign_1,hotel_2
2875,7594,1153288946.1726519936,1727538210,google,organic,(not set),hotel_2
2876,7595,505725094.1714025507,1727538657,redir.d-edgeconnect.media,referral,(not set),hotel_2
2877,7596,1962978805.1727538313,1727538726,google,organic,(not set),hotel_2
2878,7597,872839005.1727538682,1727538767,(direct),(none),(not set),hotel_2
2879,7598,488382650.1727538996,1727539161,google,organic,(not set),hotel_2
2880,7599,1721353652.1727538912,1727539235,google,cpc,(not set),hotel_2
2881,7600,676173043.1727538715,1727539251,google,cpc,(not set),hotel_2
2882,7601,1627133959.1727539795,1727539843,google,cpc,(not set),hotel_2
2883,7602,514580806.1727520132,1727539870,google,cpc,(not set),hotel_2
2884,7603,2003996671.1726760375,1727540089,google,cpc,(not set),hotel_2
2885,7604,405088059.1727539932,1727540291,google,cpc,(not set),hotel_2
2886,7605,1329056465.1727540224,1727540455,google,organic,(not set),hotel_2
2887,7606,1619963484.1726325498,1727540634,,(not set),(not set),hotel_2
2888,7607,1599231079.1726119546,1727540673,google,organic,(not set),hotel_2
2889,7608,1016427949.1727540794,1727540814,google,cpc,(not set),hotel_2
2890,7609,1262592694.1727541313,1727541371,l.facebook.com,referral,(not set),hotel_2
2891,7610,2054546625.1727513083,1727541380,google,cpc,(not set),hotel_2
2892,7611,191273129.1727537384,1727541736,google,organic,(not set),hotel_2
2893,7621,656444002.1727542233,1727542276,google,cpc,(not set),hotel_2
2894,7622,1450421573.1727542427,1727542812,(direct),(none),(not set),hotel_2
2895,7623,1001079913.1727542780,1727542825,google,cpc,(not set),hotel_2
2896,7624,1126589670.1727542680,1727542885,facebook,cpc,campaign_1,hotel_2
2897,7625,1478973211.1726086855,1727543134,google,cpc,(not set),hotel_2
2898,7626,1104074100.1727043493,1727543152,google,cpc,(not set),hotel_2
2899,7627,1326961687.1727543413,1727543608,google,cpc,(not set),hotel_2
2900,7628,879175899.1727543596,1727543643,facebook,cpc,campaign_1,hotel_2
2901,7629,280579134.1726679361,1727544206,source_6,referral,(not set),hotel_2
2902,7630,1662519315.1727544391,1727544507,google,organic,(not set),hotel_2
2903,7631,411301495.1727357790,1727544783,google,cpc,(not set),hotel_2
2904,7632,384587493.1727544384,1727544864,google,organic,(not set),hotel_2
2905,7633,1093769208.1727373853,1727544894,google,cpc,(not set),hotel_2
2906,7634,140287127.1727039019,1727545220,l.facebook.com,referral,(not set),hotel_2
2907,7635,2137832582.1727545203,1727545310,google,organic,(not set),hotel_2
2908,7637,1615768923.1727545429,1727545694,google,cpc,(not set),hotel_2
2909,7638,832657623.1727545294,1727545710,google,cpc,(not set),hotel_2
2910,7639,1360862857.1727545732,1727545877,google,cpc,(not set),hotel_2
2911,7640,2046427286.1727474740,1727545997,google,organic,(not set),hotel_2
2912,7641,4cc98dbc-263b-4c96-9039-3f477d65d555,1727546048,google,cpc,(not set),hotel_2
2913,7642,730609282.1727545677,1727546049,google,cpc,(not set),hotel_2
2914,7643,981378984.1727546373,1727546411,google,cpc,(not set),hotel_2
2915,7644,1733456357.1727546459,1727546511,facebook,cpc,campaign_1,hotel_2
2916,7645,156564227.1727546536,1727546569,google,cpc,(not set),hotel_2
2917,7647,263215707.1727546551,1727546788,google,cpc,(not set),hotel_2
2918,7648,160782397.1726082288,1727546833,google,cpc,(not set),hotel_2
2919,7649,1040917071.1727502442,1727547115,facebook,cpc,campaign_1,hotel_2
2920,7650,132213575.1727526835,1727547138,google,organic,(not set),hotel_2
2921,7651,1802285759.1724589706,1727547512,live,organic,(not set),hotel_2
2922,7652,497327393.1727547595,1727547636,(direct),(none),(not set),hotel_2
2923,7653,d81bb15b-85c5-4ae7-9f36-23368c507cdd,1727548053,facebook,cpc,campaign_1,hotel_2
2924,7654,2070264366.1727548058,1727548156,google,cpc,(not set),hotel_2
2925,7655,397055531.1727548101,1727548181,(direct),(none),(not set),hotel_2
2926,7656,244650986.1727548168,1727548183,google,cpc,(not set),hotel_2
2927,7657,1948186971.1727548138,1727548235,facebook,cpc,campaign_1,hotel_2
2928,7658,411920485.1715889312,1727548409,google,organic,(not set),hotel_2
2929,7659,1697697778.1727548246,1727548498,google,cpc,(not set),hotel_2
2930,7661,1993486062.1727278750,1727548767,google,cpc,(not set),hotel_2
2931,7662,1352319941.1726171220,1727548797,google,cpc,(not set),hotel_2
2932,7663,1952823338.1727547074,1727549148,google,organic,(not set),hotel_2
2933,7664,2021369162.1727549839,1727549875,facebook,cpc,campaign_1,hotel_2
2934,7665,1521202645.1727029874,1727549986,google,cpc,(not set),hotel_2
2935,7666,1570514385.1720795742,1727550125,facebook,cpc,campaign_1,hotel_2
2936,7667,1408741285.1727364953,1727550144,,(not set),(not set),hotel_2
2937,7668,1427044492.1727547374,1727550207,facebook,cpc,campaign_1,hotel_2
2938,7669,1791892160.1727550224,1727550311,google,cpc,(not set),hotel_2
2939,7670,1190087317.1727550288,1727550369,google,cpc,(not set),hotel_2
2940,7671,1993486062.1727278750,1727550734,google,cpc,(not set),hotel_2
2941,7672,636883599.1727550831,1727551099,(direct),(none),(not set),hotel_2
2942,7673,982273673.1722518211,1727551289,google,organic,(not set),hotel_2
2943,7674,1289010610.1727551581,1727551605,google,cpc,(not set),hotel_2
2944,7675,506396278.1727365901,1727551959,google,cpc,(not set),hotel_2
2945,7676,1095472559.1727118428,1727552117,google,cpc,(not set),hotel_2
2946,7677,661841387.1727552024,1727552293,google,organic,(not set),hotel_2
2947,7678,139946373.1727036449,1727552392,l.facebook.com,referral,(not set),hotel_2
2948,7679,490199739.1726550508,1727552682,google,cpc,(not set),hotel_2
2949,7680,837322795.1727552746,1727552867,google,cpc,(not set),hotel_2
2950,7681,254887044.1727553426,1727553514,google,organic,(not set),hotel_2
2951,7682,601964919.1727553524,1727553616,google,cpc,(not set),hotel_2
2952,7683,1710563730.1727553942,1727553976,google,cpc,(not set),hotel_2
2953,7684,1005154624.1727553884,1727554003,facebook,cpc,campaign_1,hotel_2
2954,7685,465746469.1724957870,1727554099,google,organic,(not set),hotel_2
2955,7686,839620227.1727554289,1727554312,(direct),(none),(not set),hotel_2
2956,7732,2097283703.1725307092,1727554451,google,cpc,(not set),hotel_2
2957,7793,693968777.1727529881,1727554820,google,cpc,(not set),hotel_2
2958,7794,330919787.1727554801,1727554891,google,cpc,(not set),hotel_2
2959,7795,1190087317.1727550288,1727554962,google,cpc,(not set),hotel_2
2960,7796,1926996527.1725522663,1727555267,(direct),(none),(not set),hotel_2
2961,7797,6185534.1727554953,1727555340,google,cpc,(not set),hotel_2
2962,7798,1623083450.1719898567,1727555418,google,cpc,(not set),hotel_2
2963,7799,571672258.1727555725,1727555767,google,cpc,(not set),hotel_2
2964,7800,1045689745.1727552822,1727555998,google,cpc,(not set),hotel_2
2965,7801,457045032.1727555954,1727556045,,(not set),(not set),hotel_2
2966,7802,457609615.1727556149,1727556188,google,cpc,(not set),hotel_2
2967,7803,1918735857.1727555992,1727556307,facebook,cpc,campaign_1,hotel_2
2968,7804,608522085.1727556650,1727556678,facebook,cpc,campaign_1,hotel_2
2969,7805,832657623.1727545294,1727556878,google,cpc,(not set),hotel_2
2970,7806,1042680357.1727556885,1727557397,google,cpc,(not set),hotel_2
2971,7807,629668278.1723931789,1727557568,,(not set),(not set),hotel_2
2972,7810,611081045.1727557911,1727557961,google,cpc,(not set),hotel_2
2973,7912,1169505872.1727559148,1727559167,google,cpc,(not set),hotel_2
2974,7917,1317535387.1727559483,1727559695,google,cpc,(not set),hotel_2
2975,7918,660882964.1727559408,1727560069,google,cpc,(not set),hotel_2
2976,7919,323538697.1727560284,1727560532,l.facebook.com,referral,(not set),hotel_2
2977,7920,1350694775.1727560419,1727560622,google,cpc,(not set),hotel_2
2978,7921,1440726736.1727560524,1727561019,google,cpc,(not set),hotel_2
2979,7922,852009435.1723749779,1727561323,google,cpc,(not set),hotel_2
2980,7923,98fce140-6543-4958-a063-95d139ba1f2c,1727561358,(direct),(none),(not set),hotel_2
2981,7924,403388533.1726515933,1727561484,,(not set),(not set),hotel_2
2982,7925,39397942.1727561108,1727561522,google,organic,(not set),hotel_2
2983,7926,1964427732.1726425488,1727561662,google,cpc,(not set),hotel_2
2984,7927,69991843.1714722884,1727562972,bing,cpc,campaign_33,hotel_2
2985,7928,1671258925.1727562628,1727563705,,(not set),(not set),hotel_2
2986,7940,1387079421.1727387334,1727564915,google,cpc,(not set),hotel_2
2987,8009,877109228.1727568743,1727568782,facebook,cpc,campaign_1,hotel_2
2988,8010,1022395433.1727580437,1727580662,l.instagram.com,referral,(not set),hotel_2
2989,8011,133816774.1727579215,1727580713,facebook,cpc,campaign_1,hotel_2
2990,8012,244833191.1727582382,1727582494,facebook,cpc,campaign_1,hotel_2
2991,8014,1275837125.1727582831,1727582933,google,organic,(not set),hotel_2
2992,8015,725666402.1727153033,1727584863,facebook,cpc,campaign_1,hotel_2
2993,8016,1583421149.1727585193,1727585231,lm.facebook.com,referral,(not set),hotel_2
2994,8017,90580784.1727379310,1727585362,google,cpc,(not+set),hotel_2
2995,8018,653574479.1727585362,1727585399,facebook,cpc,campaign_1,hotel_2
2996,8019,1338989234.1727585545,1727585642,google,cpc,(not set),hotel_2
2997,8020,1132914735.1727179449,1727586219,facebook,cpc,campaign_1,hotel_2
2998,8021,1637931350.1727586293,1727586305,google,organic,(not set),hotel_2
2999,8022,2020207050.1726214947,1727586461,l.instagram.com,referral,(not set),hotel_2
3000,8023,688236194.1727450867,1727586621,facebook,cpc,campaign_1,hotel_2
3001,8024,1100366954.1727587662,1727587679,google,cpc,(not set),hotel_2
3002,8025,1555449237.1727587886,1727587941,facebook,cpc,campaign_1,hotel_2
3003,8026,511876787.1727588346,1727588435,facebook,cpc,campaign_1,hotel_2
3004,8027,20354993.1725394688,1727588710,google,cpc,(not set),hotel_2
3005,8028,966748050.1727112816,1727589681,facebook,cpc,campaign_1,hotel_2
3006,8029,1466771526.1727590225,1727590303,(direct),(none),(not set),hotel_2
3007,8030,684125425.1725822737,1727590728,google,cpc,(not set),hotel_2
3008,8031,1915684066.1727425592,1727590795,google,cpc,(not set),hotel_2
3009,8032,584535476.1726114708,1727591342,google,cpc,(not set),hotel_2
3010,8033,486995527.1727591352,1727591425,google,cpc,(not set),hotel_2
3011,8034,1230861910.1727591812,1727591984,google,cpc,(not set),hotel_2
